num_markers
73
74
18
39
80
52
29
85
63
18
36
79
139
22
32
36
19
20
18
10
44
20
50
18
53
43
15
43
74
26
35
72
39
57
21
84
10
69
53
45
20
13
48
29
13
25
27
16
27
22
40
15
83
33
26
28
29
21
51
30
28
74
25
26
96
14
20
75
13
20
43
27
46
71
15
53
24
20
22
20
16
32
12
65
24
52
38
26
15
6
50
21
18
23
23
42
33
62
20
52
50
15
37
43
51
33
53
94
48
59
45
47
95
26
57
53
59
51
64
19
50
55
57
33
55
93
28
89
63
62
64
46
73
67
71
65
75
60
93
71
32
61
63
27
60
85
28
31
87
67
97
60
47
24
100
71
39
45
22
65
78
77
24
42
38
45
13
25
43
47
13
73
34
45
77
85
72
71
50
80
50
77
79
106
43
57
92
65
61
53
64
72
36
40
39
45
57
68
48
61
69
102
19
79
68
53
67
52
26
70
80
37
24
55
62
38
29
44
67
84
62
85
42
79
18
53
72
58
41
34
41
92
120
84
56
86
82
39
73
57
20
61
34
8
75
35
30
47
60
59
73
42
24
65
56
67
76
71
44
29
38
77
85
35
47
23
85
35
29
44
79
45
38
58
56
103
82
32
85
57
122
59
78
70
87
50
18
74
80
42
71
92
79
33
33
44
42
96
49
41
75
94
78
59
27
82
97
56
29
97
145
113
64
81
33
72
41
47
86
35
36
81
57
30
80
64
24
93
68
55
47
97
43
81
77
69
68
93
21
78
67
62
30
83
69
46
32
50
58
59
54
89
84
37
80
60
63
106
88
114
94
95
55
48
58
114
62
75
75
68
70
72
57
71
89
40
125
66
84
59
40
48
73
18
67
41
89
18
20
58
78
48
94
51
46
88
112
75
67
23
68
72
55
47
113
61
61
69
66
71
101
57
52
98
60
87
71
69
57
106
46
57
41
70
45
83
71
56
109
34
42
72
29
35
69
79
76
90
57
96
91
40
73
51
106
71
59
40
70
61
61
62
60
64
42
82
78
47
32
27
56
26
65
27
85
77
35
78
72
39
82
110
81
61
66
68
71
47
25
63
57
43
65
63
43
62
96
62
67
56
34
88
90
108
125
43
63
62
41
85
49
38
63
59
78
65
34
55
86
110
83
62
44
53
82
80
89
95
71
62
33
16
71
83
40
84
53
62
48
70
20
54
61
83
93
115
61
62
77
42
56
51
79
72
63
50
94
55
80
24
52
24
71
74
36
75
62
19
68
78
64
26
39
66
50
33
92
57
62
82
59
51
80
34
91
15
26
48
24
95
36
57
46
60
47
85
73
121
92
51
83
33
66
86
46
70
53
58
32
54
43
88
42
82
88
58
48
24
37
58
107
89
50
71
35
102
60
24
27
46
106
43
31
63
87
62
109
41
60
60
64
35
77
47
38
85
65
40
67
85
76
32
81
43
91
36
108
32
50
56
68
53
51
56
32
98
61
38
44
26
61
107
69
39
44
43
32
36
47
52
72
57
31
58
80
73
115
30
61
95
66
30
74
79
56
84
78
46
42
62
74
80
70
109
28
109
81
44
25
70
60
61
66
55
58
89
81
30
107
37
47
78
59
61
48
49
68
71
63
80
82
39
64
65
102
53
77
97
99
37
40
77
73
57
48
75
44
47
88
94
37
52
51
36
44
49
42
69
79
105
25
60
56
39
42
59
81
70
73
65
59
46
103
41
77
36
54
69
103
49
46
45
57
28
44
83
95
101
102
99
91
28
73
82
66
64
94
78
94
47
25
70
92
83
79
56
73
83
98
72
57
91
68
26
48
74
55
81
33
48
123
98
60
47
63
93
73
76
41
77
59
78
110
61
41
37
82
57
64
42
62
45
94
109
100
116
140
72
63
67
85
47
81
60
70
93
26
64
33
23
57
74
47
95
88
59
58
66
81
56
44
72
56
77
84
62
95
76
74
54
82
55
58
46
49
48
67
90
40
82
58
93
53
64
47
81
79
39
52
80
48
57
50
62
40
72
64
68
69
50
81
50
74
44
26
12
63
60
86
33
54
58
27
30
82
65
61
60
88
45
65
69
44
50
37
75
49
61
67
80
51
111
63
44
55
31
57
108
50
42
60
72
68
67
62
24
106
63
31
65
66
86
46
17
29
22
73
20
72
36
89
55
64
100
27
76
17
78
57
85
33
29
53
41
75
103
72
48
57
85
14
73
20
93
72
88
45
53
56
57
73
27
54
60
100
80
68
60
60
114
67
71
48
63
33
72
81
25
64
45
48
53
41
51
54
94
86
46
52
67
64
97
72
75
35
35
30
98
78
31
28
78
49
88
83
76
68
81
67
84
67
104
25
97
78
87
59
49
98
82
55
81
68
63
24
77
58
100
88
39
51
78
24
86
45
24
56
52
109
30
50
82
50
51
91
59
34
20
63
51
49
17
55
38
71
71
66
25
67
77
90
119
97
78
101
97
71
66
61
69
55
100
80
70
59
122
86
80
88
71
79
90
117
118
55
104
87
80
66
69
107
76
67
68
86
89
109
67
84
83
66
79
49
41
83
41
71
71
71
76
68
97
33
35
83
67
98
75
62
96
46
101
27
71
47
38
61
113
67
54
75
126
103
95
69
71
105
68
61
53
47
45
44
94
108
107
55
53
94
71
68
91
97
69
94
97
52
33
69
76
40
42
76
45
41
91
62
88
111
76
28
71
56
65
94
24
85
75
82
51
47
41
86
71
98
71
70
98
85
106
45
28
80
47
44
36
79
91
79
83
66
62
53
86
45
77
63
88
68
86
132
74
108
109
98
98
65
94
115
83
63
106
68
76
48
56
75
27
75
58
102
94
62
96
17
19
73
69
49
47
105
99
121
129
60
76
121
72
69
133
63
57
79
87
65
38
93
48
87
43
68
111
81
81
75
105
97
102
84
107
32
104
83
68
97
66
97
73
51
90
51
73
32
103
54
112
78
110
81
67
103
125
124
74
61
86
35
65
55
62
55
78
37
70
71
26
63
39
42
73
95
85
72
48
44
77
68
79
22
48
31
69
79
72
96
83
94
59
82
43
81
42
88
69
73
110
94
57
67
63
79
57
44
79
76
74
93
70
22
120
97
47
61
58
97
80
84
66
67
38
68
40
72
61
33
42
59
60
61
17
13
37
43
69
34
52
60
62
44
80
66
123
47
53
60
63
40
89
74
75
104
74
91
38
60
66
69
29
94
72
50
95
45
64
69
90
24
43
79
65
83
86
118
54
70
35
51
22
82
63
37
58
56
71
62
60
92
41
58
64
67
100
40
40
64
57
50
66
81
48
74
87
62
44
53
43
76
76
