metacell_new,cell_type,N,frac,assigned_cell_type,assigned_frac
168,gland_4,1,0.0106382978723404,gland_1,0.946808510638298
162,gland_3_digestive,73,0.948051948051948,gland_3_digestive,0.948051948051948
162,gastrodermis,3,0.038961038961039,gland_3_digestive,0.948051948051948
162,epidermis_1,1,0.012987012987013,gland_3_digestive,0.948051948051948
167,gland_4,79,0.918604651162791,gland_4,0.918604651162791
167,digestive_filaments,2,0.0232558139534884,gland_4,0.918604651162791
167,neuron_1,1,0.0116279069767442,gland_4,0.918604651162791
167,mitotic_host_cells,1,0.0116279069767442,gland_4,0.918604651162791
167,gland_8,1,0.0116279069767442,gland_4,0.918604651162791
167,neuron_13,1,0.0116279069767442,gland_4,0.918604651162791
167,gastrodermis,1,0.0116279069767442,gland_4,0.918604651162791
161,gland_5,46,0.884615384615385,gland_5,0.884615384615385
161,immune_1,2,0.0384615384615385,gland_5,0.884615384615385
161,gastrodermis,2,0.0384615384615385,gland_5,0.884615384615385
161,neuron_7,1,0.0192307692307692,gland_5,0.884615384615385
161,epidermis_2,1,0.0192307692307692,gland_5,0.884615384615385
160,gland_6,65,0.792682926829268,gland_6,0.792682926829268
160,digestive_filaments,9,0.109756097560976,gland_6,0.792682926829268
160,host_cells,2,0.024390243902439,gland_6,0.792682926829268
160,gland_3_digestive,1,0.0121951219512195,gland_6,0.792682926829268
160,neuron_6,1,0.0121951219512195,gland_6,0.792682926829268
160,calicoblast,1,0.0121951219512195,gland_6,0.792682926829268
160,gastrodermis,1,0.0121951219512195,gland_6,0.792682926829268
160,epidermis_1,1,0.0121951219512195,gland_6,0.792682926829268
160,neuron_2,1,0.0121951219512195,gland_6,0.792682926829268
163,gland_7,117,0.959016393442623,gland_7,0.959016393442623
163,gland_3_digestive,1,0.00819672131147541,gland_7,0.959016393442623
163,neuron_7,1,0.00819672131147541,gland_7,0.959016393442623
163,gland_2,1,0.00819672131147541,gland_7,0.959016393442623
163,gland_6,1,0.00819672131147541,gland_7,0.959016393442623
163,digestive_filaments,1,0.00819672131147541,gland_7,0.959016393442623
165,gland_8,100,0.900900900900901,gland_8,0.900900900900901
165,digestive_filaments,3,0.027027027027027,gland_8,0.900900900900901
165,epidermis_2,1,0.00900900900900901,gland_8,0.900900900900901
165,cnidocyte,1,0.00900900900900901,gland_8,0.900900900900901
165,neuron_4,1,0.00900900900900901,gland_8,0.900900900900901
165,gland_3_digestive,1,0.00900900900900901,gland_8,0.900900900900901
165,mitotic_host_cells,1,0.00900900900900901,gland_8,0.900900900900901
165,neuron_1,1,0.00900900900900901,gland_8,0.900900900900901
165,gastrodermis,1,0.00900900900900901,gland_8,0.900900900900901
165,host_cells,1,0.00900900900900901,gland_8,0.900900900900901
131,gland_9,72,1,gland_9,1
173,gland_10,114,0.95,gland_10,0.95
173,mitotic_host_cells,2,0.0166666666666667,gland_10,0.95
173,gastrodermis,1,0.00833333333333333,gland_10,0.95
173,neuron_9,1,0.00833333333333333,gland_10,0.95
173,gland_3_digestive,1,0.00833333333333333,gland_10,0.95
173,neuron_1,1,0.00833333333333333,gland_10,0.95
159,unknown,147,0.936305732484076,unknown,0.936305732484076
159,digestive_filaments,5,0.0318471337579618,unknown,0.936305732484076
159,gland_3_digestive,2,0.0127388535031847,unknown,0.936305732484076
159,gland_7,2,0.0127388535031847,unknown,0.936305732484076
159,neuron_14,1,0.00636942675159236,unknown,0.936305732484076
130,unknown,52,0.838709677419355,unknown,0.838709677419355
130,epidermis_1,10,0.161290322580645,unknown,0.838709677419355
56,unknown,55,0.797101449275362,unknown,0.797101449275362
56,gastrodermis,10,0.144927536231884,unknown,0.797101449275362
56,host_cells,2,0.0289855072463768,unknown,0.797101449275362
56,gastrodermis_musclelike,1,0.0144927536231884,unknown,0.797101449275362
56,digestive_filaments,1,0.0144927536231884,unknown,0.797101449275362
175,immune_1,78,0.857142857142857,immune_1,0.857142857142857
175,gastrodermis,3,0.032967032967033,immune_1,0.857142857142857
175,digestive_filaments,2,0.021978021978022,immune_1,0.857142857142857
175,cnidocyte,1,0.010989010989011,immune_1,0.857142857142857
175,mitotic_host_cells,1,0.010989010989011,immune_1,0.857142857142857
175,neuron_1,1,0.010989010989011,immune_1,0.857142857142857
175,epidermis_1,1,0.010989010989011,immune_1,0.857142857142857
175,gland_2,1,0.010989010989011,immune_1,0.857142857142857
175,epidermis_2,1,0.010989010989011,immune_1,0.857142857142857
175,gland_1,1,0.010989010989011,immune_1,0.857142857142857
175,host_cells,1,0.010989010989011,immune_1,0.857142857142857
156,immune_2,82,0.964705882352941,immune_2,0.964705882352941
156,neuron_8,1,0.0117647058823529,immune_2,0.964705882352941
156,gland_5,1,0.0117647058823529,immune_2,0.964705882352941
156,epidermis_1,1,0.0117647058823529,immune_2,0.964705882352941
