num_markers
27
36
47
17
29
20
30
34
27
21
23
21
11
12
34
13
38
74
61
32
59
30
35
15
21
11
42
33
45
45
25
48
9
26
63
11
72
73
18
59
23
26
27
10
18
24
53
31
43
46
52
24
24
64
38
34
33
11
17
16
16
38
34
29
35
24
7
36
31
15
17
37
35
25
12
42
16
17
53
45
15
12
14
22
17
53
29
33
29
9
49
31
20
34
33
29
15
58
14
66
11
16
43
50
27
33
25
78
22
49
30
11
41
52
30
44
27
22
10
26
33
28
9
58
45
22
18
17
23
34
21
16
32
36
36
20
13
28
41
27
21
12
23
33
20
21
32
9
56
19
25
49
19
6
10
38
24
8
18
25
31
31
102
26
33
10
30
16
23
62
15
29
19
11
41
30
22
14
41
31
30
66
45
18
21
40
25
16
40
31
46
24
14
39
27
35
27
7
46
55
50
12
28
27
57
24
14
17
11
38
13
20
24
50
27
32
39
18
94
44
28
13
39
14
40
12
23
41
29
17
24
17
9
13
29
34
38
23
39
47
12
54
15
19
28
51
25
41
53
16
24
27
22
19
46
24
36
44
38
24
51
20
23
25
13
15
51
23
23
51
25
17
33
26
26
26
62
39
31
48
31
57
50
20
24
28
6
30
27
26
28
25
27
22
58
38
61
21
28
33
42
44
48
26
50
25
7
15
38
62
59
22
15
19
47
9
18
14
51
21
42
11
52
48
35
1
12
12
18
25
30
46
41
48
40
24
8
67
12
45
16
13
10
17
25
38
53
39
51
61
40
33
23
42
3
32
49
31
32
24
26
48
34
23
28
28
63
21
28
20
20
6
39
45
66
9
20
51
20
25
50
50
35
20
33
40
47
16
55
14
29
21
45
45
14
37
53
19
7
38
28
24
41
74
37
54
34
42
50
27
16
17
32
21
33
49
34
44
44
26
44
66
41
38
59
28
47
35
43
55
17
34
26
46
18
40
40
10
24
38
21
22
22
36
5
30
26
38
45
12
4
48
9
18
27
34
31
7
10
14
8
62
60
17
44
49
9
23
24
38
15
44
40
63
44
29
40
15
22
17
26
9
41
21
19
16
27
44
17
12
9
34
18
33
24
49
37
30
66
29
23
9
43
18
30
30
23
28
96
57
16
35
68
35
25
37
33
43
15
28
31
19
66
12
98
40
63
27
31
18
22
38
54
10
14
15
32
13
26
31
24
37
33
64
12
12
27
13
23
14
62
63
17
34
30
47
30
32
22
34
53
32
39
45
22
36
49
27
72
31
13
11
24
35
42
30
25
35
30
46
10
31
40
28
27
42
41
19
36
13
27
40
24
26
30
45
40
27
18
57
33
30
64
51
20
20
39
48
12
26
37
56
23
38
39
24
63
61
34
52
22
51
91
17
14
47
92
57
71
56
14
42
44
55
35
40
33
17
36
16
50
48
13
45
24
25
49
24
74
14
38
39
39
36
30
20
34
50
24
53
32
26
31
28
41
11
69
40
55
35
76
25
27
17
46
18
38
37
29
49
30
31
25
44
22
30
32
14
34
18
75
33
21
70
57
30
21
38
22
11
51
20
36
31
36
25
51
49
23
28
17
43
54
31
43
31
58
56
66
40
78
16
41
13
11
18
33
21
22
13
81
58
23
27
24
40
33
31
66
40
24
13
34
45
26
24
57
31
37
26
57
32
43
25
59
47
51
32
19
39
15
37
27
26
33
55
36
25
13
56
12
7
16
25
54
30
8
17
19
19
16
32
17
54
28
18
28
20
19
21
46
17
38
32
22
39
57
16
24
35
45
41
25
49
23
30
35
12
73
37
35
60
53
33
30
43
92
25
48
84
54
27
27
33
27
20
9
21
24
55
18
30
37
33
44
13
41
34
28
17
32
25
55
31
38
20
52
41
46
29
45
79
44
19
58
31
25
78
46
20
78
35
52
23
16
36
47
41
38
34
60
26
19
52
34
31
35
32
59
85
13
68
75
25
38
25
32
17
33
30
39
21
19
18
18
22
44
8
27
19
6
30
30
10
5
13
31
12
14
32
12
27
30
12
44
25
45
21
29
50
42
18
25
36
14
20
12
5
14
12
19
18
19
24
10
22
27
21
42
12
15
14
28
26
13
24
33
40
26
17
18
22
15
20
23
10
40
35
24
17
11
38
27
16
20
31
31
11
19
24
29
24
11
15
39
25
15
23
8
29
27
35
50
17
23
23
33
34
35
16
21
32
9
15
7
29
32
24
31
20
21
28
17
16
13
22
34
18
6
18
18
25
45
45
17
13
33
6
17
21
21
30
63
18
39
16
19
9
9
44
23
34
23
25
23
9
36
40
18
31
17
10
26
24
21
16
24
15
31
22
27
15
22
8
20
21
19
36
8
29
15
15
11
27
21
35
20
11
11
25
11
36
18
24
18
20
22
37
21
21
26
27
22
28
16
37
31
12
25
29
6
14
36
18
16
13
10
17
18
13
9
24
28
16
29
14
25
19
27
20
26
22
17
40
15
21
26
19
26
21
18
22
13
18
26
21
19
29
34
28
63
10
18
39
20
70
45
12
27
52
42
54
32
31
24
15
37
20
32
50
20
37
30
31
33
31
36
10
27
50
38
25
66
17
27
26
37
48
19
24
31
18
10
22
44
15
19
28
26
32
33
53
19
32
26
45
29
14
47
52
42
44
17
41
33
43
44
40
10
37
27
30
38
52
35
29
24
17
26
40
43
25
19
35
40
31
25
9
24
13
20
18
26
18
29
40
29
19
32
35
38
29
19
21
35
27
17
44
31
42
13
32
25
37
34
26
40
30
56
20
51
15
39
19
36
41
11
20
57
28
57
43
24
19
14
37
22
27
17
34
24
43
27
23
51
70
47
9
33
24
34
52
32
31
28
29
15
40
31
34
11
10
22
33
35
35
42
16
20
6
15
58
61
11
26
38
12
35
22
41
40
25
30
60
35
27
17
21
46
25
36
30
45
18
17
50
25
52
43
7
5
17
24
26
19
10
55
54
27
56
12
32
28
38
11
27
43
13
32
44
44
24
53
9
41
44
21
42
39
38
31
35
35
21
31
18
30
24
24
22
24
24
31
51
43
41
31
54
21
24
10
32
45
29
63
19
11
38
47
35
37
41
42
53
57
20
74
14
8
18
47
54
47
10
9
11
20
26
24
23
36
39
26
19
38
20
36
68
31
31
31
16
29
44
35
39
15
19
42
31
11
50
37
28
13
20
73
35
32
25
43
68
39
16
7
16
26
22
8
19
21
50
39
20
30
42
15
18
64
31
26
24
22
21
34
48
21
21
22
21
33
16
21
19
11
35
27
9
25
24
49
27
20
39
27
53
17
17
29
37
20
21
25
35
39
38
16
13
23
22
27
9
22
21
32
31
55
15
20
30
44
21
39
34
50
47
25
31
11
23
53
33
19
23
13
49
24
18
23
16
21
38
31
27
26
21
24
43
28
45
46
16
35
25
10
4
10
9
23
13
20
24
15
37
37
41
14
42
21
26
36
65
24
22
28
22
35
34
42
40
21
65
43
35
48
31
32
26
39
21
26
34
14
40
19
32
15
44
22
23
29
15
18
30
20
17
14
31
36
11
32
28
31
31
28
13
24
39
21
24
8
30
27
20
26
35
35
12
8
35
17
22
37
33
42
33
10
31
32
25
45
16
26
59
26
13
18
39
13
54
33
41
60
21
46
29
3
42
30
35
100
20
14
70
35
31
25
16
27
28
39
56
29
25
19
28
30
33
30
9
24
39
22
57
25
33
38
44
24
47
18
34
73
36
36
55
44
33
55
42
34
31
36
54
56
30
33
22
68
47
21
32
37
42
32
17
40
22
21
33
62
41
43
67
43
41
25
36
25
39
55
42
52
26
33
56
20
85
35
26
49
36
64
34
40
50
36
39
40
24
38
20
54
43
19
22
38
46
19
36
38
30
68
36
61
39
22
59
55
25
46
13
20
13
35
29
15
23
41
22
24
23
13
26
25
31
15
22
53
7
53
32
41
33
45
43
11
21
62
29
8
31
54
27
35
45
57
21
59
41
41
30
60
18
38
51
44
35
36
25
50
49
12
38
37
67
28
38
18
37
32
28
55
50
28
27
28
19
21
46
24
27
58
24
17
30
39
35
56
23
21
59
18
27
27
37
39
32
18
67
36
26
29
37
66
32
46
23
65
35
25
34
52
32
38
47
17
30
33
29
55
25
43
48
36
61
17
34
41
17
44
14
31
20
23
38
20
56
41
31
21
95
22
19
24
43
32
47
21
31
10
34
21
25
28
41
13
69
30
61
41
27
35
19
33
30
35
40
37
24
23
70
42
39
48
53
61
23
33
34
59
31
34
32
54
37
44
31
42
16
54
24
54
30
44
35
37
69
12
44
43
31
49
27
16
21
33
32
29
46
39
31
30
83
23
44
