cell	UMI_per_cell	total_reads_per_cell	mapped_reads_per_cell	gene_mapped	mapped_reads_per_UMI	sample
WASP0053362	1451	14950	12876	2914	8.87388008270159	ORIGINAL
WASP0053365	2693	24423	22834	6501	8.47901968065355	ORIGINAL
WASP0053367	1459	15553	14006	2989	9.59972583961618	ORIGINAL
WASP0053369	380	3007	2066	474	5.43684210526316	ORIGINAL
WASP0053371	3338	30730	28119	7589	8.4239065308568	ORIGINAL
WASP0053373	969	8755	7585	1819	7.82765737874097	ORIGINAL
WASP0053374	1869	32205	24639	3763	13.1829855537721	ORIGINAL
WASP0053375	588	4337	3361	879	5.71598639455782	ORIGINAL
WASP0053376	398	3269	2134	408	5.36180904522613	ORIGINAL
WASP0053382	415	4017	2934	564	7.06987951807229	ORIGINAL
WASP0054006	1187	29397	23353	4439	19.6739679865206	ORIGINAL
WASP0054008	948	23099	16944	3842	17.873417721519	ORIGINAL
WASP0054010	295	3535	541	136	1.83389830508475	ORIGINAL
WASP0054015	496	9267	5343	1114	10.7721774193548	ORIGINAL
WASP0054017	848	19214	16014	3206	18.8844339622642	ORIGINAL
WASP0054020	541	10831	6908	1243	12.7689463955638	ORIGINAL
WASP0054021	1147	26147	20584	4181	17.945945945946	ORIGINAL
WASP0054023	507	8973	4784	1249	9.43589743589744	ORIGINAL
WASP0054024	1901	53787	39485	6495	20.7706470278801	ORIGINAL
WASP0054025	3644	91357	75220	16437	20.642151481888	ORIGINAL
WASP0054029	556	10953	6779	1201	12.1924460431655	ORIGINAL
WASP0054030	2354	50850	45696	11137	19.4120645709431	ORIGINAL
WASP0054034	396	7846	3985	938	10.0631313131313	ORIGINAL
WASP0054037	1312	23325	19151	5763	14.5967987804878	ORIGINAL
WASP0054039	875	17523	13070	3169	14.9371428571429	ORIGINAL
WASP0054042	1517	40062	32069	4679	21.1397495056032	ORIGINAL
WASP0054045	501	7357	5122	1685	10.2235528942116	ORIGINAL
WASP0054046	894	20167	14404	3195	16.1118568232662	ORIGINAL
WASP0054047	454	8043	4380	950	9.64757709251101	ORIGINAL
WASP0054048	2257	57817	44193	9105	19.5804164820558	ORIGINAL
WASP0054051	783	22914	16981	2643	21.6871008939974	ORIGINAL
WASP0054053	1066	21763	16903	3799	15.8564727954972	ORIGINAL
WASP0054054	1823	41964	34781	8271	19.078990674712	ORIGINAL
WASP0054055	734	14222	10078	2512	13.7302452316076	ORIGINAL
WASP0054057	3782	89684	76924	17940	20.339502908514	ORIGINAL
WASP0054060	348	5848	2486	511	7.14367816091954	ORIGINAL
WASP0054061	2370	60285	46953	9962	19.8113924050633	ORIGINAL
WASP0054062	1987	62593	47794	6753	24.0533467539004	ORIGINAL
WASP0054065	472	7625	4890	1046	10.3601694915254	ORIGINAL
WASP0054068	1604	32273	27404	6259	17.0847880299252	ORIGINAL
WASP0054072	5511	130401	114839	27303	20.8381418980221	ORIGINAL
WASP0054083	995	24625	18847	2538	18.9417085427136	ORIGINAL
WASP0054084	905	15467	11957	3324	13.2121546961326	ORIGINAL
WASP0054090	589	11610	8016	1571	13.6095076400679	ORIGINAL
WASP0054092	1114	26556	20161	3507	18.0978456014363	ORIGINAL
WASP0054096	963	25829	19939	3502	20.7050882658359	ORIGINAL
WASP0054098	844	17793	13620	2816	16.1374407582938	ORIGINAL
WASP0054099	945	23123	16980	3347	17.968253968254	ORIGINAL
WASP0054101	1502	24493	19281	3668	12.8368841544607	ORIGINAL
WASP0054103	7107	201789	154240	33583	21.70254678486	ORIGINAL
WASP0054108	1943	47720	38262	7474	19.6922285126094	ORIGINAL
WASP0054109	993	19123	12956	3234	13.0473313192346	ORIGINAL
WASP0054111	2099	53281	41377	8216	19.7127203430205	ORIGINAL
WASP0054112	1254	22992	18659	4915	14.8795853269537	ORIGINAL
WASP0054115	375	5606	3146	800	8.38933333333333	ORIGINAL
WASP0054119	563	10966	7024	1415	12.4760213143872	ORIGINAL
WASP0054122	5216	94282	89032	26450	17.069018404908	ORIGINAL
WASP0054125	1287	29777	24691	4861	19.1849261849262	ORIGINAL
WASP0054126	1695	44001	31667	5872	18.6825958702065	ORIGINAL
WASP0054135	6261	149523	124550	28364	19.8929883405207	ORIGINAL
WASP0054136	619	13777	8841	1683	14.2827140549273	ORIGINAL
WASP0054138	2172	80993	57968	7418	26.6887661141805	ORIGINAL
WASP0054143	463	7902	5028	1312	10.8596112311015	ORIGINAL
WASP0054148	914	22150	15462	2963	16.9168490153173	ORIGINAL
WASP0054150	396	7710	4422	830	11.1666666666667	ORIGINAL
WASP0054151	606	10758	7555	1678	12.46699669967	ORIGINAL
WASP0054153	878	18718	14314	2756	16.3029612756264	ORIGINAL
WASP0054155	3360	72689	65250	16462	19.4196428571429	ORIGINAL
WASP0054156	2366	47067	40720	10631	17.2104818258664	ORIGINAL
WASP0054160	3381	80137	66661	16019	19.7163561076605	ORIGINAL
WASP0054162	944	20264	15684	3249	16.614406779661	ORIGINAL
WASP0054163	545	10308	7158	1397	13.1339449541284	ORIGINAL
WASP0054165	1609	29977	24851	6865	15.4449968924798	ORIGINAL
WASP0054167	7663	234067	182929	31948	23.871721257993	ORIGINAL
WASP0054169	4349	100999	87405	21511	20.0977236146241	ORIGINAL
WASP0054170	1389	34196	26561	4622	19.1223902087833	ORIGINAL
WASP0054171	603	13428	9994	1326	16.5737976782753	ORIGINAL
WASP0054172	2750	72500	59708	12201	21.712	ORIGINAL
WASP0054175	2747	52682	49763	13016	18.1153986166727	ORIGINAL
WASP0054177	1523	38512	28809	5984	18.9159553512804	ORIGINAL
WASP0054180	1645	38093	31958	7778	19.4273556231003	ORIGINAL
WASP0054185	1151	28734	22082	4316	19.1850564726325	ORIGINAL
WASP0054188	1191	28681	24286	4504	20.3912678421495	ORIGINAL
WASP0054190	997	18908	13631	2956	13.6720160481444	ORIGINAL
WASP0054191	907	16287	11705	2753	12.9051819184123	ORIGINAL
WASP0054194	2224	46174	40424	11259	18.1762589928058	ORIGINAL
WASP0054199	982	29607	19828	3469	20.1914460285132	ORIGINAL
WASP0054203	2632	53977	45007	11556	17.0999240121581	ORIGINAL
WASP0054205	340	5211	2712	539	7.97647058823529	ORIGINAL
WASP0054206	1185	37162	26392	3624	22.2717299578059	ORIGINAL
WASP0054209	1342	35415	29710	5138	22.1385991058122	ORIGINAL
WASP0054211	352	6018	3258	677	9.25568181818182	ORIGINAL
WASP0054214	518	9063	6070	1279	11.7181467181467	ORIGINAL
WASP0054217	418	8389	5328	971	12.7464114832536	ORIGINAL
WASP0054221	345	5351	2660	567	7.71014492753623	ORIGINAL
WASP0054223	1380	24311	21783	6454	15.7847826086957	ORIGINAL
WASP0054225	423	7406	4253	730	10.0543735224586	ORIGINAL
WASP0054229	462	10040	6638	1043	14.3679653679654	ORIGINAL
WASP0054232	533	9114	6000	1388	11.2570356472796	ORIGINAL
WASP0054233	2820	90816	73363	9954	26.0152482269504	ORIGINAL
WASP0054234	4092	99732	88320	18380	21.58357771261	ORIGINAL
WASP0054235	1120	15382	14810	5439	13.2232142857143	ORIGINAL
WASP0054242	2951	72409	61045	13665	20.6862080650627	ORIGINAL
WASP0054243	5333	118651	97626	22639	18.3060191261954	ORIGINAL
WASP0054247	1242	31707	25121	5349	20.2262479871176	ORIGINAL
WASP0054248	1747	38469	30919	7597	17.6983400114482	ORIGINAL
WASP0054250	706	13844	11144	2720	15.7847025495751	ORIGINAL
WASP0054253	1311	33253	27759	4253	21.1739130434783	ORIGINAL
WASP0054255	1163	32226	24974	3765	21.4737747205503	ORIGINAL
WASP0054257	3442	95062	79017	15930	22.9567112144102	ORIGINAL
WASP0054260	558	10129	7711	1486	13.8189964157706	ORIGINAL
WASP0054261	1415	30442	26448	6155	18.6911660777385	ORIGINAL
WASP0054262	358	7078	4070	853	11.3687150837989	ORIGINAL
WASP0054265	4628	138054	109617	18863	23.6856093344857	ORIGINAL
WASP0054267	2411	52200	46844	10783	19.4292824554127	ORIGINAL
WASP0054269	1264	25414	22181	5871	17.5482594936709	ORIGINAL
WASP0054270	371	7623	4726	744	12.7385444743935	ORIGINAL
WASP0054272	394	7032	4513	756	11.4543147208122	ORIGINAL
WASP0054278	4320	124503	103498	17171	23.9578703703704	ORIGINAL
WASP0054282	1461	36081	30151	6108	20.637234770705	ORIGINAL
WASP0054283	560	12622	8213	1569	14.6660714285714	ORIGINAL
WASP0054284	2687	62086	50301	12436	18.7201339784146	ORIGINAL
WASP0054285	2940	97344	74291	11339	25.2690476190476	ORIGINAL
WASP0054297	732	14140	9742	2093	13.3087431693989	ORIGINAL
WASP0054299	584	10499	6914	1505	11.8390410958904	ORIGINAL
WASP0054306	989	26565	19375	3715	19.5904954499494	ORIGINAL
WASP0054307	576	10500	7014	1828	12.1770833333333	ORIGINAL
WASP0054308	2192	51267	41245	9415	18.8161496350365	ORIGINAL
WASP0054311	471	8519	4659	915	9.89171974522293	ORIGINAL
WASP0054314	376	5947	2819	475	7.49734042553192	ORIGINAL
WASP0054315	3012	59698	53900	15181	17.8950863213811	ORIGINAL
WASP0054316	2238	43452	36882	9512	16.4798927613941	ORIGINAL
WASP0054317	1590	44764	32895	5887	20.688679245283	ORIGINAL
WASP0054319	444	6869	3604	613	8.11711711711712	ORIGINAL
WASP0054320	1585	37353	27885	6521	17.5930599369085	ORIGINAL
WASP0054321	2883	61413	51492	13216	17.8605619146722	ORIGINAL
WASP0054322	677	11462	8320	2331	12.2895125553914	ORIGINAL
WASP0054325	379	6715	3816	787	10.0686015831135	ORIGINAL
WASP0054328	5113	120716	99139	24298	19.3895951496186	ORIGINAL
WASP0054329	1139	27581	21027	3822	18.4609306409131	ORIGINAL
WASP0054330	2395	51910	42810	10405	17.874739039666	ORIGINAL
WASP0054340	472	7355	3538	692	7.49576271186441	ORIGINAL
WASP0054348	2145	41412	35841	10249	16.7090909090909	ORIGINAL
WASP0054351	7061	163308	142923	34488	20.2411839682765	ORIGINAL
WASP0054361	6355	166441	142177	22953	22.3724626278521	ORIGINAL
WASP0054362	1970	64263	50241	6886	25.5030456852792	ORIGINAL
WASP0054364	3118	63038	55508	13518	17.8024374599102	ORIGINAL
WASP0054366	1613	38968	31025	6477	19.2343459392436	ORIGINAL
WASP0054368	1264	26345	22035	5492	17.432753164557	ORIGINAL
WASP0054369	963	20995	14645	2548	15.2076843198339	ORIGINAL
WASP0054370	1812	42581	36478	6570	20.1313465783664	ORIGINAL
WASP0054371	1171	24559	19806	4242	16.9137489325363	ORIGINAL
WASP0054372	7804	190022	169275	37620	21.6907995899539	ORIGINAL
WASP0054376	1006	22785	17453	3510	17.3489065606362	ORIGINAL
WASP0054377	1431	37591	28068	5086	19.6142557651992	ORIGINAL
WASP0054378	8276	212863	181981	41860	21.9890043499275	ORIGINAL
WASP0054380	6009	167832	134130	26657	22.3215177234149	ORIGINAL
WASP0054383	1574	34873	30457	6998	19.3500635324015	ORIGINAL
WASP0055002	3021	57570	54078	12747	17.9006951340616	ORIGINAL
WASP0055003	3842	74789	63388	13960	16.498698594482	ORIGINAL
WASP0055005	740	14307	9834	2094	13.2891891891892	ORIGINAL
WASP0055008	7720	218549	167613	31383	21.7115284974093	ORIGINAL
WASP0055012	2863	65723	52824	10899	18.450576318547	ORIGINAL
WASP0055014	1523	35068	29017	6381	19.0525279054498	ORIGINAL
WASP0055025	1043	15664	13478	3851	12.9223394055609	ORIGINAL
WASP0055029	784	14114	10482	2503	13.3698979591837	ORIGINAL
WASP0055031	2667	52189	44781	10936	16.7907761529809	ORIGINAL
WASP0055037	2431	50904	44153	10497	18.1624845742493	ORIGINAL
WASP0055040	904	15284	12639	3147	13.9811946902655	ORIGINAL
WASP0055044	2554	73577	57347	7928	22.4537979639781	ORIGINAL
WASP0055046	888	15926	13840	3370	15.5855855855856	ORIGINAL
WASP0055047	622	12357	9054	1389	14.556270096463	ORIGINAL
WASP0055048	3098	79512	60736	10836	19.6049063912201	ORIGINAL
WASP0055049	998	17189	12826	2720	12.8517034068136	ORIGINAL
WASP0055053	6208	127813	111303	26097	17.928962628866	ORIGINAL
WASP0055057	1479	32971	25710	5288	17.3833671399594	ORIGINAL
WASP0055058	1704	34594	27842	5424	16.3392018779343	ORIGINAL
WASP0055060	599	11429	8374	1635	13.9799666110184	ORIGINAL
WASP0055065	338	5346	2477	406	7.32840236686391	ORIGINAL
WASP0055066	4506	82580	74840	21206	16.6089658233466	ORIGINAL
WASP0055067	755	13002	8664	2039	11.4754966887417	ORIGINAL
WASP0055070	2781	49581	46938	11107	16.8781014023732	ORIGINAL
WASP0055073	1491	29459	23577	5331	15.8128772635815	ORIGINAL
WASP0055074	7014	143684	131699	29051	18.7765896777873	ORIGINAL
WASP0055075	4277	71361	72694	21619	16.9964928688333	ORIGINAL
WASP0055077	2825	85930	62477	10073	22.1157522123894	ORIGINAL
WASP0055080	2974	70083	60228	10434	20.2515131136517	ORIGINAL
WASP0055081	1670	31240	26631	6168	15.9467065868263	ORIGINAL
WASP0055083	597	8532	5683	1387	9.51926298157454	ORIGINAL
WASP0055087	2277	55479	45924	7384	20.1686429512516	ORIGINAL
WASP0055090	801	11455	8844	2651	11.0411985018727	ORIGINAL
WASP0055091	1104	21708	15990	3894	14.4836956521739	ORIGINAL
WASP0055094	3504	103735	81824	11128	23.351598173516	ORIGINAL
WASP0055097	1564	26442	25160	7683	16.0869565217391	ORIGINAL
WASP0055098	4757	133712	100997	17139	21.2312381753206	ORIGINAL
WASP0055100	5310	105668	90131	22520	16.9738229755179	ORIGINAL
WASP0055104	478	9553	7133	1028	14.9225941422594	ORIGINAL
WASP0055105	720	16933	13265	1771	18.4236111111111	ORIGINAL
WASP0055106	2671	51993	45398	10569	16.9966304754774	ORIGINAL
WASP0055107	2526	38154	38610	12539	15.2850356294537	ORIGINAL
WASP0055108	6140	147345	121358	24399	19.7651465798046	ORIGINAL
WASP0055113	1320	25226	21301	5162	16.1371212121212	ORIGINAL
WASP0055115	460	6802	4609	1234	10.0195652173913	ORIGINAL
WASP0055120	5001	112859	101724	19279	20.3407318536293	ORIGINAL
WASP0055124	667	10741	8369	2125	12.5472263868066	ORIGINAL
WASP0055128	997	23058	17407	3191	17.4593781344032	ORIGINAL
WASP0055129	664	12234	9808	1795	14.7710843373494	ORIGINAL
WASP0055131	249	2321	239	86	0.959839357429719	ORIGINAL
WASP0055132	5686	109650	97611	23790	17.1669011607457	ORIGINAL
WASP0055133	602	10410	7490	1426	12.4418604651163	ORIGINAL
WASP0055139	2027	41804	35439	7374	17.4834731129748	ORIGINAL
WASP0055146	1487	25440	22185	5619	14.9193006052455	ORIGINAL
WASP0055147	1858	36663	30127	7408	16.2147470398278	ORIGINAL
WASP0055148	3432	100645	77968	11526	22.7179487179487	ORIGINAL
WASP0055152	585	10525	7727	1670	13.208547008547	ORIGINAL
WASP0055153	804	14448	11740	2009	14.6019900497512	ORIGINAL
WASP0055155	1569	29483	25400	5716	16.1886551943913	ORIGINAL
WASP0055158	469	7609	5106	895	10.8869936034115	ORIGINAL
WASP0055160	2798	65920	55213	10023	19.7330235882773	ORIGINAL
WASP0055161	3757	81475	68430	13846	18.2140005323396	ORIGINAL
WASP0055163	1972	34793	32598	8785	16.5304259634888	ORIGINAL
WASP0055167	1138	20325	16726	3825	14.6977152899824	ORIGINAL
WASP0055168	635	11423	8131	1686	12.8047244094488	ORIGINAL
WASP0055171	5859	122629	110779	21460	18.9074927462024	ORIGINAL
WASP0055173	3047	59188	51220	11863	16.8099770265835	ORIGINAL
WASP0055174	567	10448	7214	1296	12.7231040564374	ORIGINAL
WASP0055175	545	11241	7412	1158	13.6	ORIGINAL
WASP0055177	430	6592	3481	764	8.0953488372093	ORIGINAL
WASP0055178	5153	111459	95736	22183	18.5786920240637	ORIGINAL
WASP0055179	4582	76820	72774	21152	15.8825840244435	ORIGINAL
WASP0055183	766	14239	11649	2147	15.2075718015666	ORIGINAL
WASP0055189	1730	34438	29029	6027	16.7797687861272	ORIGINAL
WASP0055191	649	10107	6598	1503	10.1664098613251	ORIGINAL
WASP0055195	424	7436	5611	1202	13.2334905660377	ORIGINAL
WASP0055200	889	14136	12236	2955	13.7637795275591	ORIGINAL
WASP0055204	451	7341	4780	922	10.5986696230599	ORIGINAL
WASP0055205	638	11631	8364	1434	13.1097178683386	ORIGINAL
WASP0055208	433	7646	5163	1120	11.9237875288684	ORIGINAL
WASP0055211	459	7184	4618	833	10.0610021786492	ORIGINAL
WASP0055212	3109	85186	68264	11691	21.9568993245417	ORIGINAL
WASP0055213	2619	53317	45817	10786	17.4940817105766	ORIGINAL
WASP0055223	1437	29954	23561	4676	16.3959638135004	ORIGINAL
WASP0055224	439	6606	4181	810	9.52391799544419	ORIGINAL
WASP0055225	416	6959	4257	892	10.2331730769231	ORIGINAL
WASP0055229	827	14947	12022	2940	14.5368802902056	ORIGINAL
WASP0055230	2487	50807	45135	9744	18.1483715319662	ORIGINAL
WASP0055231	468	8402	6061	1106	12.9508547008547	ORIGINAL
WASP0055232	492	8572	6197	1121	12.5955284552846	ORIGINAL
WASP0055233	1541	30949	26244	4951	17.0304996755354	ORIGINAL
WASP0055234	1488	22011	21362	6671	14.3561827956989	ORIGINAL
WASP0055237	2780	56475	52770	10634	18.9820143884892	ORIGINAL
WASP0055241	518	10970	7716	1425	14.8957528957529	ORIGINAL
WASP0055242	3953	59632	62068	19268	15.7014925373134	ORIGINAL
WASP0055244	18043	434643	372769	79527	20.6600343623566	ORIGINAL
WASP0055246	1495	28706	25543	5214	17.085618729097	ORIGINAL
WASP0055247	2460	41407	39597	11622	16.0963414634146	ORIGINAL
WASP0055248	1484	27072	22844	5706	15.3935309973046	ORIGINAL
WASP0055253	2942	59932	52857	11267	17.9663494221618	ORIGINAL
WASP0055255	4223	82503	76240	18021	18.0535164574947	ORIGINAL
WASP0055257	1475	33926	28759	4982	19.4976271186441	ORIGINAL
WASP0055260	2944	52900	47059	12325	15.984714673913	ORIGINAL
WASP0055262	2064	48760	44273	8107	21.4500968992248	ORIGINAL
WASP0055264	968	17774	14016	3406	14.4793388429752	ORIGINAL
WASP0055268	559	11655	8078	1405	14.4508050089445	ORIGINAL
WASP0055271	484	9703	6645	910	13.7293388429752	ORIGINAL
WASP0055272	1972	45191	36651	6253	18.5856997971602	ORIGINAL
WASP0055274	870	13974	13283	3564	15.267816091954	ORIGINAL
WASP0055275	848	16159	12819	2242	15.1167452830189	ORIGINAL
WASP0055277	1753	35171	29065	6795	16.5801483171706	ORIGINAL
WASP0055280	2192	43520	37852	9795	17.2682481751825	ORIGINAL
WASP0055281	1342	29838	22024	4878	16.4113263785395	ORIGINAL
WASP0055282	3050	62981	56280	13211	18.4524590163934	ORIGINAL
WASP0055283	1786	44652	33588	6075	18.8062709966405	ORIGINAL
WASP0055288	517	8165	5092	944	9.84912959381045	ORIGINAL
WASP0055289	288	2943	379	111	1.31597222222222	ORIGINAL
WASP0055290	1846	36175	32154	7661	17.4182015167931	ORIGINAL
WASP0055293	437	7735	3410	548	7.80320366132723	ORIGINAL
WASP0055302	617	11394	8563	1715	13.8784440842788	ORIGINAL
WASP0055303	1315	19322	16694	5409	12.6950570342205	ORIGINAL
WASP0055304	1120	24027	18145	3135	16.2008928571429	ORIGINAL
WASP0055305	3352	123927	94555	9876	28.2085322195704	ORIGINAL
WASP0055306	2149	42610	37831	8429	17.6040018613309	ORIGINAL
WASP0055310	1972	46169	37567	6326	19.0502028397566	ORIGINAL
WASP0055312	7105	190914	151455	26453	21.3166783954961	ORIGINAL
WASP0055314	641	10720	7592	1640	11.8439937597504	ORIGINAL
WASP0055318	631	11214	8414	1777	13.3343898573693	ORIGINAL
WASP0055319	745	12490	8305	1605	11.1476510067114	ORIGINAL
WASP0055320	4344	97610	82070	16710	18.8927255985267	ORIGINAL
WASP0055323	9516	244803	196173	34786	20.6150693568726	ORIGINAL
WASP0055325	640	10271	7351	1165	11.4859375	ORIGINAL
WASP0055326	6193	143325	120678	23649	19.4861940901017	ORIGINAL
WASP0055329	4641	151359	115592	15527	24.9067011419953	ORIGINAL
WASP0055331	4080	103171	87556	16255	21.4598039215686	ORIGINAL
WASP0055332	1060	26191	20471	3125	19.3122641509434	ORIGINAL
WASP0055333	2634	57844	48640	11824	18.4662110858011	ORIGINAL
WASP0055334	1031	20264	16452	3561	15.9573229873909	ORIGINAL
WASP0055337	882	16742	12760	3033	14.4671201814059	ORIGINAL
WASP0055339	3896	69837	61499	16298	15.7851642710472	ORIGINAL
WASP0055343	2370	45296	38277	8887	16.1506329113924	ORIGINAL
WASP0055345	676	12435	8846	1386	13.085798816568	ORIGINAL
WASP0055346	7645	146395	132923	33570	17.3869195552649	ORIGINAL
WASP0055348	780	14868	10369	2282	13.2935897435897	ORIGINAL
WASP0055349	1178	24973	18492	3460	15.6977928692699	ORIGINAL
WASP0055353	3853	128309	93655	13126	24.3070334804049	ORIGINAL
WASP0055355	793	13587	8331	1292	10.5056746532156	ORIGINAL
WASP0055360	683	13244	9804	1648	14.3543191800878	ORIGINAL
WASP0055362	528	8879	4987	871	9.44507575757576	ORIGINAL
WASP0055363	596	11881	8573	1357	14.3842281879195	ORIGINAL
WASP0055364	4620	110149	91430	15715	19.7900432900433	ORIGINAL
WASP0055365	3115	74144	60427	11960	19.3987158908507	ORIGINAL
WASP0055367	8523	220547	175369	32490	20.5759709022645	ORIGINAL
WASP0055370	1656	35831	31192	5486	18.8357487922705	ORIGINAL
WASP0055374	569	10085	6549	1023	11.5096660808436	ORIGINAL
WASP0055378	4129	99840	84310	17359	20.418987648341	ORIGINAL
WASP0055379	854	18534	13513	2064	15.8231850117096	ORIGINAL
WASP0056006	685	6965	5406	1578	7.89197080291971	ORIGINAL
WASP0056007	568	7937	5311	1317	9.35035211267606	ORIGINAL
WASP0056008	487	6935	4383	1093	9	ORIGINAL
WASP0056009	2784	49724	46734	8207	16.7866379310345	ORIGINAL
WASP0056013	385	5369	3026	533	7.85974025974026	ORIGINAL
WASP0056014	732	9975	6740	1855	9.20765027322404	ORIGINAL
WASP0056015	307	3150	1325	277	4.31596091205212	ORIGINAL
WASP0056017	564	8112	6438	1424	11.4148936170213	ORIGINAL
WASP0056018	1075	10985	9798	2928	9.11441860465116	ORIGINAL
WASP0056019	1155	21297	17057	2943	14.7679653679654	ORIGINAL
WASP0056020	947	9354	7929	2194	8.3727560718057	ORIGINAL
WASP0056028	765	8028	6052	1724	7.91111111111111	ORIGINAL
WASP0056031	2194	28082	29223	9379	13.3195077484047	ORIGINAL
WASP0056032	2071	22724	24042	8299	11.6088845968131	ORIGINAL
WASP0056033	451	7103	4350	715	9.64523281596452	ORIGINAL
WASP0056034	1001	17311	12593	2522	12.5804195804196	ORIGINAL
WASP0056038	1196	11134	11750	4824	9.82441471571906	ORIGINAL
WASP0056039	430	4087	1475	409	3.43023255813954	ORIGINAL
WASP0056040	1490	22452	19817	5341	13.3	ORIGINAL
WASP0056041	3304	53181	49339	11432	14.9331113801453	ORIGINAL
WASP0056043	781	11212	8451	1982	10.820742637644	ORIGINAL
WASP0056044	705	7460	5014	1469	7.11205673758865	ORIGINAL
WASP0056045	990	15351	12639	2940	12.7666666666667	ORIGINAL
WASP0056046	246	2457	670	153	2.72357723577236	ORIGINAL
WASP0056052	1214	18972	15860	3494	13.0642504118616	ORIGINAL
WASP0056053	4050	66686	58643	13117	14.4797530864198	ORIGINAL
WASP0056054	823	9266	6685	1879	8.12272174969623	ORIGINAL
WASP0056055	709	7803	5943	1713	8.38222849083216	ORIGINAL
WASP0056056	529	6661	4754	1091	8.98676748582231	ORIGINAL
WASP0056058	923	10002	8121	2379	8.79848320693391	ORIGINAL
WASP0056059	1795	19099	19241	7524	10.7192200557103	ORIGINAL
WASP0056062	714	8390	6131	1807	8.58683473389356	ORIGINAL
WASP0056064	888	12750	9766	2633	10.9977477477477	ORIGINAL
WASP0056070	560	7314	5310	1368	9.48214285714286	ORIGINAL
WASP0056071	455	6496	3686	698	8.1010989010989	ORIGINAL
WASP0056073	691	10565	8052	1829	11.6526772793054	ORIGINAL
WASP0056074	6893	80532	86130	26688	12.495285071812	ORIGINAL
WASP0056075	648	8730	5953	1275	9.18672839506173	ORIGINAL
WASP0056076	712	7285	5353	1536	7.51825842696629	ORIGINAL
WASP0056077	2964	57425	49059	8939	16.5516194331984	ORIGINAL
WASP0056078	1567	20390	18561	5656	11.8449266113593	ORIGINAL
WASP0056079	1579	26780	19568	3895	12.3926535782141	ORIGINAL
WASP0056082	435	5943	3521	607	8.09425287356322	ORIGINAL
WASP0056083	749	8940	5836	1531	7.79172229639519	ORIGINAL
WASP0056084	369	4542	2107	417	5.710027100271	ORIGINAL
WASP0056087	1534	17101	17096	5993	11.1447196870926	ORIGINAL
WASP0056088	1204	12928	11536	3074	9.58139534883721	ORIGINAL
WASP0056089	1353	20108	17601	3541	13.0088691796009	ORIGINAL
WASP0056093	1717	24527	20317	5461	11.8328479906814	ORIGINAL
WASP0056095	604	7886	3613	691	5.9817880794702	ORIGINAL
WASP0056097	343	3869	2618	601	7.63265306122449	ORIGINAL
WASP0056098	2469	31559	30608	8872	12.3969218307007	ORIGINAL
WASP0056099	1034	16564	13756	3230	13.3036750483559	ORIGINAL
WASP0056101	193	1520	852	205	4.41450777202073	ORIGINAL
WASP0056102	821	11484	9669	2938	11.7771010962241	ORIGINAL
WASP0056103	329	3698	1839	366	5.58966565349544	ORIGINAL
WASP0056104	332	3995	2190	538	6.59638554216868	ORIGINAL
WASP0056109	747	10951	8852	2398	11.8500669344043	ORIGINAL
WASP0056110	1350	22627	19702	4552	14.5940740740741	ORIGINAL
WASP0056112	4825	87125	77676	18989	16.0986528497409	ORIGINAL
WASP0056115	324	3306	1216	228	3.75308641975309	ORIGINAL
WASP0056118	761	8175	6756	1808	8.87779237844941	ORIGINAL
WASP0056120	1147	12511	12208	3193	10.6434176111595	ORIGINAL
WASP0056121	512	7519	5504	1031	10.75	ORIGINAL
WASP0056124	1039	11977	10959	2992	10.5476419634264	ORIGINAL
WASP0056127	479	5628	3857	1127	8.05219206680585	ORIGINAL
WASP0056128	1294	19635	17044	4989	13.1715610510046	ORIGINAL
WASP0056134	1567	22821	20384	5441	13.0082961072112	ORIGINAL
WASP0056138	628	9882	7237	1559	11.5238853503185	ORIGINAL
WASP0056140	972	11796	10425	2943	10.7253086419753	ORIGINAL
WASP0056141	709	7617	6190	1669	8.73060648801128	ORIGINAL
WASP0056142	287	3509	1569	337	5.46689895470383	ORIGINAL
WASP0056144	679	7853	6514	1910	9.59351988217968	ORIGINAL
WASP0056146	1740	23348	21704	4725	12.4735632183908	ORIGINAL
WASP0056147	339	3314	1628	478	4.8023598820059	ORIGINAL
WASP0056148	300	3182	1643	401	5.47666666666667	ORIGINAL
WASP0056151	337	3610	1366	265	4.05341246290801	ORIGINAL
WASP0056152	530	6732	5272	1418	9.94716981132076	ORIGINAL
WASP0056153	846	9150	8100	2288	9.57446808510638	ORIGINAL
WASP0056154	1359	19241	16745	4792	12.3215599705666	ORIGINAL
WASP0056155	1253	13435	13125	4511	10.4748603351955	ORIGINAL
WASP0056159	2275	30350	27513	8193	12.0936263736264	ORIGINAL
WASP0056160	3738	59916	60796	11988	16.2643124665597	ORIGINAL
WASP0056161	1037	10852	10027	2840	9.66923818707811	ORIGINAL
WASP0056163	2216	30711	30300	7895	13.673285198556	ORIGINAL
WASP0056166	4934	67399	67584	17927	13.6976084312931	ORIGINAL
WASP0056168	1444	17986	17678	4222	12.2423822714681	ORIGINAL
WASP0056171	2218	32415	32452	7852	14.6311992786294	ORIGINAL
WASP0056172	676	11899	7658	1608	11.3284023668639	ORIGINAL
WASP0056173	436	5740	3756	801	8.61467889908257	ORIGINAL
WASP0056175	965	16098	13835	2761	14.3367875647668	ORIGINAL
