metacell_new,cell_type,N,frac,assigned_cell_type,assigned_frac
300,neuron_6,1,0.0208333333333333,gastrodermis,0.958333333333333
300,mitotic_host_cells,1,0.0208333333333333,gastrodermis,0.958333333333333
289,gastrodermis,22,0.956521739130435,gastrodermis,0.956521739130435
289,digestive_filaments,1,0.0434782608695652,gastrodermis,0.956521739130435
233,gastrodermis,86,0.955555555555556,gastrodermis,0.955555555555556
233,germline_sperm,1,0.0111111111111111,gastrodermis,0.955555555555556
233,neuron_12,1,0.0111111111111111,gastrodermis,0.955555555555556
233,cnidocyte,1,0.0111111111111111,gastrodermis,0.955555555555556
233,digestive_filaments,1,0.0111111111111111,gastrodermis,0.955555555555556
234,gastrodermis,42,0.954545454545455,gastrodermis,0.954545454545455
234,digestive_filaments,2,0.0454545454545455,gastrodermis,0.954545454545455
249,gastrodermis,62,0.953846153846154,gastrodermis,0.953846153846154
249,neuron_12,1,0.0153846153846154,gastrodermis,0.953846153846154
249,digestive_filaments,1,0.0153846153846154,gastrodermis,0.953846153846154
249,host_cells,1,0.0153846153846154,gastrodermis,0.953846153846154
224,gastrodermis,40,0.952380952380952,gastrodermis,0.952380952380952
224,immune_2,1,0.0238095238095238,gastrodermis,0.952380952380952
224,host_cells,1,0.0238095238095238,gastrodermis,0.952380952380952
210,gastrodermis,51,0.944444444444444,gastrodermis,0.944444444444444
210,host_cells,2,0.037037037037037,gastrodermis,0.944444444444444
210,neuron_2,1,0.0185185185185185,gastrodermis,0.944444444444444
15,gastrodermis,45,0.9375,gastrodermis,0.9375
15,neuron_8,1,0.0208333333333333,gastrodermis,0.9375
15,gland_3_digestive,1,0.0208333333333333,gastrodermis,0.9375
15,gastrodermis_musclelike,1,0.0208333333333333,gastrodermis,0.9375
239,gastrodermis,39,0.928571428571429,gastrodermis,0.928571428571429
239,host_cells,1,0.0238095238095238,gastrodermis,0.928571428571429
239,gastrodermis_musclelike,1,0.0238095238095238,gastrodermis,0.928571428571429
239,gland_10,1,0.0238095238095238,gastrodermis,0.928571428571429
283,gastrodermis,13,0.928571428571429,gastrodermis,0.928571428571429
283,mitotic_host_cells,1,0.0714285714285714,gastrodermis,0.928571428571429
219,gastrodermis,36,0.923076923076923,gastrodermis,0.923076923076923
219,host_cells,3,0.0769230769230769,gastrodermis,0.923076923076923
221,gastrodermis,60,0.909090909090909,gastrodermis,0.909090909090909
221,host_cells,2,0.0303030303030303,gastrodermis,0.909090909090909
221,digestive_filaments,1,0.0151515151515152,gastrodermis,0.909090909090909
221,neuron_5,1,0.0151515151515152,gastrodermis,0.909090909090909
221,epidermis_2,1,0.0151515151515152,gastrodermis,0.909090909090909
221,immune_1,1,0.0151515151515152,gastrodermis,0.909090909090909
236,gastrodermis,59,0.907692307692308,gastrodermis,0.907692307692308
236,host_cells,3,0.0461538461538462,gastrodermis,0.907692307692308
236,neuron_13,1,0.0153846153846154,gastrodermis,0.907692307692308
236,epidermis_1,1,0.0153846153846154,gastrodermis,0.907692307692308
236,neuron_5,1,0.0153846153846154,gastrodermis,0.907692307692308
286,gastrodermis,42,0.893617021276596,gastrodermis,0.893617021276596
286,host_cells,3,0.0638297872340426,gastrodermis,0.893617021276596
286,gland_10,1,0.0212765957446809,gastrodermis,0.893617021276596
286,mitotic_host_cells,1,0.0212765957446809,gastrodermis,0.893617021276596
245,gastrodermis,50,0.892857142857143,gastrodermis,0.892857142857143
245,gastrodermis_musclelike,3,0.0535714285714286,gastrodermis,0.892857142857143
245,neuron_13,1,0.0178571428571429,gastrodermis,0.892857142857143
245,host_cells,1,0.0178571428571429,gastrodermis,0.892857142857143
245,neuron_10,1,0.0178571428571429,gastrodermis,0.892857142857143
285,gastrodermis,32,0.888888888888889,gastrodermis,0.888888888888889
285,host_cells,4,0.111111111111111,gastrodermis,0.888888888888889
279,gastrodermis,31,0.885714285714286,gastrodermis,0.885714285714286
279,neuron_11,1,0.0285714285714286,gastrodermis,0.885714285714286
279,epidermis_2,1,0.0285714285714286,gastrodermis,0.885714285714286
279,digestive_filaments,1,0.0285714285714286,gastrodermis,0.885714285714286
279,neuron_5,1,0.0285714285714286,gastrodermis,0.885714285714286
242,gastrodermis,53,0.883333333333333,gastrodermis,0.883333333333333
242,mitotic_host_cells,1,0.0166666666666667,gastrodermis,0.883333333333333
242,host_cells,1,0.0166666666666667,gastrodermis,0.883333333333333
242,immune_1,1,0.0166666666666667,gastrodermis,0.883333333333333
242,epidermis_1,1,0.0166666666666667,gastrodermis,0.883333333333333
242,gland_10,1,0.0166666666666667,gastrodermis,0.883333333333333
242,digestive_filaments,1,0.0166666666666667,gastrodermis,0.883333333333333
242,neuron_14,1,0.0166666666666667,gastrodermis,0.883333333333333
1,gastrodermis,40,0.869565217391304,gastrodermis,0.869565217391304
1,digestive_filaments,3,0.0652173913043478,gastrodermis,0.869565217391304
1,host_cells,2,0.0434782608695652,gastrodermis,0.869565217391304
1,epidermis_1,1,0.0217391304347826,gastrodermis,0.869565217391304
237,gastrodermis,46,0.867924528301887,gastrodermis,0.867924528301887
237,host_cells,3,0.0566037735849057,gastrodermis,0.867924528301887
237,epidermis_1,2,0.0377358490566038,gastrodermis,0.867924528301887
237,gland_3_digestive,1,0.0188679245283019,gastrodermis,0.867924528301887
237,digestive_filaments,1,0.0188679245283019,gastrodermis,0.867924528301887
282,gastrodermis,6,0.857142857142857,gastrodermis,0.857142857142857
282,host_cells,1,0.142857142857143,gastrodermis,0.857142857142857
238,gastrodermis,35,0.833333333333333,gastrodermis,0.833333333333333
238,gastrodermis_musclelike,2,0.0476190476190476,gastrodermis,0.833333333333333
238,neuron_14,1,0.0238095238095238,gastrodermis,0.833333333333333
238,neuron_10,1,0.0238095238095238,gastrodermis,0.833333333333333
238,gland_8,1,0.0238095238095238,gastrodermis,0.833333333333333
238,gland_10,1,0.0238095238095238,gastrodermis,0.833333333333333
238,gland_4,1,0.0238095238095238,gastrodermis,0.833333333333333
111,gastrodermis,39,0.8125,gastrodermis,0.8125
111,epidermis_2,2,0.0416666666666667,gastrodermis,0.8125
111,gland_10,1,0.0208333333333333,gastrodermis,0.8125
111,gland_7,1,0.0208333333333333,gastrodermis,0.8125
111,germline_sperm,1,0.0208333333333333,gastrodermis,0.8125
111,host_cells,1,0.0208333333333333,gastrodermis,0.8125
111,digestive_filaments,1,0.0208333333333333,gastrodermis,0.8125
111,epidermis_1,1,0.0208333333333333,gastrodermis,0.8125
111,mitotic_host_cells,1,0.0208333333333333,gastrodermis,0.8125
274,gastrodermis,13,0.8125,gastrodermis,0.8125
274,neuron_12,1,0.0625,gastrodermis,0.8125
274,host_cells,1,0.0625,gastrodermis,0.8125
274,calicoblast,1,0.0625,gastrodermis,0.8125
241,gastrodermis,16,0.8,gastrodermis,0.8
241,digestive_filaments,2,0.1,gastrodermis,0.8
241,mitotic_host_cells,1,0.05,gastrodermis,0.8
241,host_cells,1,0.05,gastrodermis,0.8
275,gastrodermis,10,0.769230769230769,gastrodermis,0.769230769230769
275,host_cells,1,0.0769230769230769,gastrodermis,0.769230769230769
275,mitotic_host_cells,1,0.0769230769230769,gastrodermis,0.769230769230769
275,epidermis_1,1,0.0769230769230769,gastrodermis,0.769230769230769
222,gastrodermis,29,0.763157894736842,gastrodermis,0.763157894736842
222,host_cells,8,0.210526315789474,gastrodermis,0.763157894736842
222,neuron_1,1,0.0263157894736842,gastrodermis,0.763157894736842
262,gastrodermis,8,0.727272727272727,gastrodermis,0.727272727272727
262,neuron_2,1,0.0909090909090909,gastrodermis,0.727272727272727
262,gland_3_digestive,1,0.0909090909090909,gastrodermis,0.727272727272727
262,neuron_5,1,0.0909090909090909,gastrodermis,0.727272727272727
281,gastrodermis,13,0.722222222222222,gastrodermis,0.722222222222222
281,calicoblast,3,0.166666666666667,gastrodermis,0.722222222222222
281,cnidocyte,1,0.0555555555555556,gastrodermis,0.722222222222222
281,gland_8,1,0.0555555555555556,gastrodermis,0.722222222222222
13,gastrodermis,5,0.714285714285714,gastrodermis,0.714285714285714
13,gastrodermis_musclelike,1,0.142857142857143,gastrodermis,0.714285714285714
13,epidermis_1,1,0.142857142857143,gastrodermis,0.714285714285714
261,gastrodermis,9,0.692307692307692,gastrodermis,0.692307692307692
261,neuron_6,1,0.0769230769230769,gastrodermis,0.692307692307692
261,mitotic_host_cells,1,0.0769230769230769,gastrodermis,0.692307692307692
261,host_cells,1,0.0769230769230769,gastrodermis,0.692307692307692
261,epidermis_2,1,0.0769230769230769,gastrodermis,0.692307692307692
230,gastrodermis,20,0.689655172413793,gastrodermis,0.689655172413793
230,host_cells,4,0.137931034482759,gastrodermis,0.689655172413793
230,neuron_13,2,0.0689655172413793,gastrodermis,0.689655172413793
230,digestive_filaments,2,0.0689655172413793,gastrodermis,0.689655172413793
230,mitotic_host_cells,1,0.0344827586206897,gastrodermis,0.689655172413793
273,gastrodermis,13,0.68421052631579,gastrodermis,0.68421052631579
273,host_cells,2,0.105263157894737,gastrodermis,0.68421052631579
273,mitotic_host_cells,1,0.0526315789473684,gastrodermis,0.68421052631579
273,epidermis_1,1,0.0526315789473684,gastrodermis,0.68421052631579
273,neuron_11,1,0.0526315789473684,gastrodermis,0.68421052631579
273,neuron_7,1,0.0526315789473684,gastrodermis,0.68421052631579
278,gastrodermis,9,0.642857142857143,gastrodermis,0.642857142857143
278,mitotic_host_cells,3,0.214285714285714,gastrodermis,0.642857142857143
278,gastrodermis_musclelike,1,0.0714285714285714,gastrodermis,0.642857142857143
278,neuron_1,1,0.0714285714285714,gastrodermis,0.642857142857143
270,gastrodermis,8,0.615384615384615,gastrodermis,0.615384615384615
270,host_cells,2,0.153846153846154,gastrodermis,0.615384615384615
270,neuron_2,1,0.0769230769230769,gastrodermis,0.615384615384615
270,digestive_filaments,1,0.0769230769230769,gastrodermis,0.615384615384615
270,gland_6,1,0.0769230769230769,gastrodermis,0.615384615384615
140,gastrodermis,3,0.6,gastrodermis,0.6
140,mitotic_host_cells,1,0.2,gastrodermis,0.6
140,neuron_2,1,0.2,gastrodermis,0.6
145,gastrodermis,3,0.6,gastrodermis,0.6
145,mitotic_host_cells,1,0.2,gastrodermis,0.6
145,neuron_7,1,0.2,gastrodermis,0.6
269,gastrodermis,6,0.6,gastrodermis,0.6
269,host_cells,1,0.1,gastrodermis,0.6
269,calicoblast,1,0.1,gastrodermis,0.6
269,digestive_filaments,1,0.1,gastrodermis,0.6
269,gland_3_digestive,1,0.1,gastrodermis,0.6
39,gastrodermis,3,0.5,gastrodermis,0.5
39,digestive_filaments,2,0.333333333333333,gastrodermis,0.5
39,host_cells,1,0.166666666666667,gastrodermis,0.5
136,gastrodermis,6,0.461538461538462,gastrodermis,0.461538461538462
136,digestive_filaments,2,0.153846153846154,gastrodermis,0.461538461538462
136,neuron_7,2,0.153846153846154,gastrodermis,0.461538461538462
136,germline_sperm,1,0.0769230769230769,gastrodermis,0.461538461538462
136,neuron_10,1,0.0769230769230769,gastrodermis,0.461538461538462
136,neuron_8,1,0.0769230769230769,gastrodermis,0.461538461538462
143,gastrodermis,6,0.461538461538462,gastrodermis,0.461538461538462
143,neuron_9,1,0.0769230769230769,gastrodermis,0.461538461538462
143,neuron_6,1,0.0769230769230769,gastrodermis,0.461538461538462
143,neuron_12,1,0.0769230769230769,gastrodermis,0.461538461538462
143,gland_8,1,0.0769230769230769,gastrodermis,0.461538461538462
143,mitotic_host_cells,1,0.0769230769230769,gastrodermis,0.461538461538462
143,gland_4,1,0.0769230769230769,gastrodermis,0.461538461538462
143,neuron_10,1,0.0769230769230769,gastrodermis,0.461538461538462
276,gastrodermis,12,0.461538461538462,gastrodermis,0.461538461538462
276,gastrodermis_musclelike,5,0.192307692307692,gastrodermis,0.461538461538462
276,epidermis_2,4,0.153846153846154,gastrodermis,0.461538461538462
276,digestive_filaments,3,0.115384615384615,gastrodermis,0.461538461538462
276,epidermis_1,2,0.0769230769230769,gastrodermis,0.461538461538462
277,gastrodermis,6,0.461538461538462,gastrodermis,0.461538461538462
277,neuron_1,1,0.0769230769230769,gastrodermis,0.461538461538462
277,gland_7,1,0.0769230769230769,gastrodermis,0.461538461538462
277,mitotic_host_cells,1,0.0769230769230769,gastrodermis,0.461538461538462
277,neuron_5,1,0.0769230769230769,gastrodermis,0.461538461538462
277,epidermis_2,1,0.0769230769230769,gastrodermis,0.461538461538462
277,host_cells,1,0.0769230769230769,gastrodermis,0.461538461538462
277,epidermis_1,1,0.0769230769230769,gastrodermis,0.461538461538462
256,gastrodermis,7,0.4375,gastrodermis,0.4375
256,mitotic_host_cells,5,0.3125,gastrodermis,0.4375
256,host_cells,2,0.125,gastrodermis,0.4375
256,neuron_12,1,0.0625,gastrodermis,0.4375
256,gland_7,1,0.0625,gastrodermis,0.4375
267,gastrodermis,7,0.4375,gastrodermis,0.4375
267,mitotic_host_cells,2,0.125,gastrodermis,0.4375
267,neuron_12,1,0.0625,gastrodermis,0.4375
267,immune_2,1,0.0625,gastrodermis,0.4375
267,neuron_1,1,0.0625,gastrodermis,0.4375
267,gland_4,1,0.0625,gastrodermis,0.4375
267,neuron_13,1,0.0625,gastrodermis,0.4375
267,digestive_filaments,1,0.0625,gastrodermis,0.4375
267,immune_1,1,0.0625,gastrodermis,0.4375
240,gastrodermis,15,0.428571428571429,gastrodermis,0.428571428571429
240,mitotic_host_cells,12,0.342857142857143,gastrodermis,0.428571428571429
240,host_cells,7,0.2,gastrodermis,0.428571428571429
240,neuron_11,1,0.0285714285714286,gastrodermis,0.428571428571429
3,gastrodermis,5,0.416666666666667,gastrodermis,0.416666666666667
3,host_cells,3,0.25,gastrodermis,0.416666666666667
3,epidermis_1,1,0.0833333333333333,gastrodermis,0.416666666666667
3,mitotic_host_cells,1,0.0833333333333333,gastrodermis,0.416666666666667
3,gland_4,1,0.0833333333333333,gastrodermis,0.416666666666667
3,neuron_12,1,0.0833333333333333,gastrodermis,0.416666666666667
2,gastrodermis,6,0.4,gastrodermis,0.4
2,host_cells,4,0.266666666666667,gastrodermis,0.4
2,cnidocyte,1,0.0666666666666667,gastrodermis,0.4
2,mitotic_host_cells,1,0.0666666666666667,gastrodermis,0.4
2,neuron_10,1,0.0666666666666667,gastrodermis,0.4
2,neuron_1,1,0.0666666666666667,gastrodermis,0.4
2,gland_8,1,0.0666666666666667,gastrodermis,0.4
67,gastrodermis,2,0.4,gastrodermis,0.4
67,mitotic_host_cells,2,0.4,gastrodermis,0.4
67,host_cells,1,0.2,gastrodermis,0.4
21,gastrodermis,5,0.384615384615385,gastrodermis,0.384615384615385
21,digestive_filaments,3,0.230769230769231,gastrodermis,0.384615384615385
21,host_cells,2,0.153846153846154,gastrodermis,0.384615384615385
21,germline_sperm,1,0.0769230769230769,gastrodermis,0.384615384615385
21,epidermis_2,1,0.0769230769230769,gastrodermis,0.384615384615385
21,gland_4,1,0.0769230769230769,gastrodermis,0.384615384615385
82,gastrodermis,3,0.375,gastrodermis,0.375
82,neuron_5,2,0.25,gastrodermis,0.375
82,neuron_8,1,0.125,gastrodermis,0.375
82,mitotic_host_cells,1,0.125,gastrodermis,0.375
82,epidermis_2,1,0.125,gastrodermis,0.375
255,gastrodermis,4,0.363636363636364,gastrodermis,0.363636363636364
255,mitotic_host_cells,2,0.181818181818182,gastrodermis,0.363636363636364
255,neuron_8,1,0.0909090909090909,gastrodermis,0.363636363636364
255,neuron_13,1,0.0909090909090909,gastrodermis,0.363636363636364
255,neuron_5,1,0.0909090909090909,gastrodermis,0.363636363636364
255,neuron_11,1,0.0909090909090909,gastrodermis,0.363636363636364
255,epidermis_2,1,0.0909090909090909,gastrodermis,0.363636363636364
169,gastrodermis,5,0.357142857142857,gastrodermis,0.357142857142857
169,neuron_13,2,0.142857142857143,gastrodermis,0.357142857142857
169,cnidocyte,1,0.0714285714285714,gastrodermis,0.357142857142857
169,neuron_4,1,0.0714285714285714,gastrodermis,0.357142857142857
169,mitotic_host_cells,1,0.0714285714285714,gastrodermis,0.357142857142857
169,neuron_12,1,0.0714285714285714,gastrodermis,0.357142857142857
169,neuron_7,1,0.0714285714285714,gastrodermis,0.357142857142857
169,gland_8,1,0.0714285714285714,gastrodermis,0.357142857142857
169,epidermis_2,1,0.0714285714285714,gastrodermis,0.357142857142857
263,gastrodermis,5,0.357142857142857,gastrodermis,0.357142857142857
263,mitotic_host_cells,2,0.142857142857143,gastrodermis,0.357142857142857
263,digestive_filaments,2,0.142857142857143,gastrodermis,0.357142857142857
263,host_cells,2,0.142857142857143,gastrodermis,0.357142857142857
263,gland_9,1,0.0714285714285714,gastrodermis,0.357142857142857
263,neuron_12,1,0.0714285714285714,gastrodermis,0.357142857142857
263,neuron_5,1,0.0714285714285714,gastrodermis,0.357142857142857
231,gastrodermis,6,0.352941176470588,gastrodermis,0.352941176470588
231,host_cells,5,0.294117647058824,gastrodermis,0.352941176470588
231,neuron_10,1,0.0588235294117647,gastrodermis,0.352941176470588
231,immune_2,1,0.0588235294117647,gastrodermis,0.352941176470588
231,mitotic_host_cells,1,0.0588235294117647,gastrodermis,0.352941176470588
231,epidermis_2,1,0.0588235294117647,gastrodermis,0.352941176470588
231,germline_sperm,1,0.0588235294117647,gastrodermis,0.352941176470588
231,gastrodermis_musclelike,1,0.0588235294117647,gastrodermis,0.352941176470588
32,gastrodermis,4,0.333333333333333,gastrodermis,0.333333333333333
32,neuron_14,1,0.0833333333333333,gastrodermis,0.333333333333333
32,mitotic_host_cells,1,0.0833333333333333,gastrodermis,0.333333333333333
32,gland_4,1,0.0833333333333333,gastrodermis,0.333333333333333
32,cnidocyte,1,0.0833333333333333,gastrodermis,0.333333333333333
32,host_cells,1,0.0833333333333333,gastrodermis,0.333333333333333
32,epidermis_1,1,0.0833333333333333,gastrodermis,0.333333333333333
32,gland_10,1,0.0833333333333333,gastrodermis,0.333333333333333
32,unknown,1,0.0833333333333333,gastrodermis,0.333333333333333
258,gastrodermis,3,0.333333333333333,gastrodermis,0.333333333333333
258,neuron_12,2,0.222222222222222,gastrodermis,0.333333333333333
258,neuron_14,1,0.111111111111111,gastrodermis,0.333333333333333
258,calicoblast,1,0.111111111111111,gastrodermis,0.333333333333333
258,cnidocyte,1,0.111111111111111,gastrodermis,0.333333333333333
258,mitotic_host_cells,1,0.111111111111111,gastrodermis,0.333333333333333
266,gastrodermis,4,0.333333333333333,gastrodermis,0.333333333333333
266,epidermis_2,2,0.166666666666667,gastrodermis,0.333333333333333
266,digestive_filaments,1,0.0833333333333333,gastrodermis,0.333333333333333
266,neuron_1,1,0.0833333333333333,gastrodermis,0.333333333333333
266,epidermis_1,1,0.0833333333333333,gastrodermis,0.333333333333333
266,gland_7,1,0.0833333333333333,gastrodermis,0.333333333333333
266,neuron_9,1,0.0833333333333333,gastrodermis,0.333333333333333
266,germline_sperm,1,0.0833333333333333,gastrodermis,0.333333333333333
4,gastrodermis,4,0.307692307692308,gastrodermis,0.307692307692308
4,mitotic_host_cells,4,0.307692307692308,gastrodermis,0.307692307692308
4,epidermis_1,3,0.230769230769231,gastrodermis,0.307692307692308
4,host_cells,2,0.153846153846154,gastrodermis,0.307692307692308
264,gastrodermis,4,0.307692307692308,gastrodermis,0.307692307692308
264,digestive_filaments,2,0.153846153846154,gastrodermis,0.307692307692308
264,neuron_10,1,0.0769230769230769,gastrodermis,0.307692307692308
264,germline_sperm,1,0.0769230769230769,gastrodermis,0.307692307692308
264,neuron_6,1,0.0769230769230769,gastrodermis,0.307692307692308
264,mitotic_host_cells,1,0.0769230769230769,gastrodermis,0.307692307692308
264,neuron_8,1,0.0769230769230769,gastrodermis,0.307692307692308
264,neuron_1,1,0.0769230769230769,gastrodermis,0.307692307692308
264,cnidocyte,1,0.0769230769230769,gastrodermis,0.307692307692308
14,gastrodermis,3,0.3,gastrodermis,0.3
14,digestive_filaments,2,0.2,gastrodermis,0.3
14,epidermis_1,2,0.2,gastrodermis,0.3
14,mitotic_host_cells,1,0.1,gastrodermis,0.3
14,host_cells,1,0.1,gastrodermis,0.3
14,gland_5,1,0.1,gastrodermis,0.3
260,gastrodermis,3,0.3,gastrodermis,0.3
260,neuron_13,1,0.1,gastrodermis,0.3
260,host_cells,1,0.1,gastrodermis,0.3
260,gland_10,1,0.1,gastrodermis,0.3
260,mitotic_host_cells,1,0.1,gastrodermis,0.3
260,immune_2,1,0.1,gastrodermis,0.3
