gene	tot	var	is_on_count	sz_cor	sz_cor_norm	niche_stat	niche_norm	n_mean	ds_top1	ds_top2	ds_top3	ds_mean	ds_var	ds_log_varmean	ds_vm_norm	ds_is_on_count	downsample_n	marker	log2_ds_mean
Hvul_g10014_1	84716	16.9018413	8924	0.734	-0.039	0.575454996105092	-0.0620336928819739	0.6931578	7	6	6	0.5266485	0.6158576	0.225593595250202	-0.0592997059188796	8924	750	no	-0.925087707024996
Hvul_g10017_1	16488	1.7620664	1903	0.531	-0.0549999999999999	0.781306825069705	0.0216398850583511	0.1157124	4	3	3	0.0902715	0.0991853	0.135268513396536	0.0591205713344903	1903	750	no	-3.46958560958314
Hvul_g10018_1	261703	197.211564	15501	0.858	0.028	0.619296710518774	7.96132223450652e-05	1.7509847	11	10	10	1.3431614	1.8851794	0.488942368941769	-0.113136911916156	15501	750	no	0.425632675568673
Hvul_g1002_1	733	0.0320167	127	0.12	-0.047	1	0	0.0062646	2	2	2	0.005715	0.0061156	0.0913916473588444	0.0586060893220591	127	750	no	-7.45103078622233
Hvul_g10020_1	460	0.023852	57	0.123	-0.003	1	0	0.002925	1	1	1	0.0024679	0.0024619	-0.00301029108863754	-5.59591629496728e-05	57	750	no	-8.662500347398
Hvul_g10022_1	2623	0.126986	375	0.285	-0.014	1	0	0.0226616	2	2	2	0.0165389	0.0168723	0.0281025564099178	-0.000567961895084401	375	750	no	-5.91799290552661
Hvul_g10023_1	1946	0.1272097	269	0.21	-0.051	1	0	0.0163215	2	2	2	0.0119496	0.0124135	0.0531553787720278	0.0299297882670921	269	750	no	-6.38689386342433
Hvul_g10027_1	1373	0.0651725	181	0.231	0	1	0	0.0104683	2	2	2	0.0079664	0.0081631	0.0334841567841922	0	181	750	no	-6.97185636414549
Hvul_g10029_1	767	0.0364291	72	0.232	0.055	1	0	0.0041064	2	1	1	0.0031606	0.0032373	0.0306570195495251	0.0345125254220143	72	750	no	-8.30558582282423
Hvul_g10030_1	2246	0.1155394	323	0.293	0.011	1	0	0.018693	2	2	2	0.014201	0.0144329	0.022717103572433	-0.000183958171891499	323	750	no	-6.13786366537969
Hvul_g10032_1	1272	0.0568282	191	0.218	-0.00700000000000001	1	0	0.0106593	2	2	1	0.0083561	0.0084598	0.0169652313849658	-0.000600224979236543	191	750	no	-6.90295452698172
Hvul_g10034_1	25076	9.6092891	2199	0.341	-0.31	0.983217731005342	0.268362381891912	0.1676688	8	7	6	0.1333939	0.224022	0.746155496137879	0.654158058267797	2199	750	yes	-2.90623540018619
Hvul_g10035_1	3104	0.657565	351	0.09	-0.246	1	0	0.0287372	6	5	5	0.0197861	0.0324713	0.703173333305909	0.659274567664248	351	750	yes	-5.65936891620377
Hvul_g10037_1	1056	0.0460566	135	0.208	0.013	1	0	0.0085182	2	1	1	0.0058882	0.0059404	0.0119067158039916	-0.000395571295276762	135	750	no	-7.40795760951244
Hvul_g10038_1	16	0.0006538	1	0.027	0.004	1	0	0.0001746	1	0	0	4.33e-05	4.33e-05	0	0	1	750	no	-14.4952734494848
Hvul_g10039_1	534	0.0222571	67	0.178	0.029	1	0	0.0033157	1	1	1	0.0029008	0.0028925	-0.00362061448879225	-0.0373366467122121	67	750	no	-8.42933345446738
Hvul_g1004_1	16166	1.4361026	1822	0.616	0.0470000000000001	0.749567260138477	-0.0131868633751404	0.1104426	3	3	3	0.0840802	0.0880982	0.0670266231818392	-0.013305775150972	1822	750	no	-3.57209008875883
Hvul_g10040_1	498	0.035158	76	0.089	-0.052	1	0	0.0056956	3	2	2	0.0036368	0.0044031	0.250149263180817	0.224150407606114	76	750	no	-8.10311469539369
Hvul_g10041_1	353	0.0148794	43	0.146	0.035	1	0	0.002568	1	1	1	0.0018617	0.0018583	-0.00216026850565529	-8.76417179149491e-05	43	750	no	-9.06916367330267
Hvul_g10042_1	2733	0.1357324	339	0.352	0.034	1	0	0.0184906	2	2	1	0.0147638	0.0147197	-0.00419887230223845	-0.0482256148777443	339	750	no	-6.08179209062791
Hvul_g10045_1	663	0.0299721	68	0.209	0.046	1	0	0.0040814	2	1	1	0.0029874	0.0030652	0.0326589614723225	0	68	750	no	-8.38689386342433
Hvul_g10047_1	146243	71.8341813	11759	0.806	0.037	0.63191182403096	-0.0258626846557287	1.0267803	10	7	7	0.7907088	0.9693577	0.2937446358564	-0.353154129559668	11759	750	no	-0.338781614026701
Hvul_g10048_1	122	0.0052088	16	0.084	0.019	1	0	0.0008026	1	1	1	0.0006927	0.0006923	-0.000523129257381688	0	16	750	no	-10.4954817057163
Hvul_g10050_1	158	0.0065004	29	0.074	0.003	1	0	0.0010442	1	1	1	0.0012556	0.0012541	-0.00129935308138168	-5.4291108920344e-05	29	750	no	-9.63740735062942
Hvul_g10051_1	2806	0.483055	565	0.036	-0.283	1	0	0.0487344	9	9	6	0.033684	0.0619066	0.870086635394311	0.818338994705558	565	750	yes	-4.89179272009049
Hvul_g10056_1	292	0.0169487	22	0.127	0.019	1	0	0.0015169	1	1	1	0.0009525	0.0009516	-0.00095284910351008	-7.8108747249672e-05	22	750	no	-10.0359932869435
Hvul_g10057_1	117	0.0050064	17	0.072	0.00499999999999999	1	0	0.0010672	1	1	1	0.000736	0.0007355	-0.000629241091363541	-0.000106111833981853	17	750	no	-10.4080066132672
Hvul_g10065_1	208	0.0085959	23	0.094	0.005	1	0	0.0013622	1	1	1	0.0009958	0.0009949	-0.000923504122590788	0	23	750	no	-9.97185636414549
Hvul_g10066_1	675	0.029291	68	0.187	0.024	1	0	0.0041521	1	1	1	0.0029441	0.0029356	-0.00366005029258602	-0.0368618354227055	68	750	no	-8.40795760951244
Hvul_g10068_1	2801	0.1649516	317	0.337	0.016	1	0	0.0172606	2	2	2	0.0140278	0.0144378	0.0403965282295339	0.00843881626510854	317	750	no	-6.15556742300956
Hvul_g10070_1	1271	0.070121	140	0.208	-0.017	1	0	0.0076197	2	1	1	0.0061047	0.0061543	0.0109413802986146	-0.018283514585559	140	750	no	-7.35586388529654
Hvul_g10076_1	369	0.0164956	41	0.153	0.046	1	0	0.002023	1	1	1	0.0017751	0.001772	-0.00204761579362316	-9.34536496226585e-05	41	750	no	-9.13788398374037
Hvul_g10077_1	9943	0.7935084	1478	0.343	-0.166	0.857128503968653	0.015473872237685	0.095329	3	3	3	0.0695761	0.0771212	0.147707321148319	0.0773109391101021	1478	750	yes	-3.84526437699039
Hvul_g10078_1	6337	0.3711453	807	0.468	0.041	1	0	0.0447353	2	2	2	0.0358055	0.0362569	0.017870697535257	-0.031534267530399	807	750	no	-4.80367497621623
Hvul_g10079_1	632	0.027545	102	0.109	-0.051	1	0	0.0063628	1	1	1	0.0044162	0.0043968	-0.00581016889579683	-0.0254933093499475	102	750	no	-7.82297877457625
Hvul_g10080_1	288	0.0122095	38	0.086	-0.024	1	0	0.002396	1	1	1	0.0016452	0.0016426	-0.00182572804190734	-3.24703169214753e-05	38	750	no	-9.24752130771116
Hvul_g10081_1	8751	0.6552692	937	0.528	0.035	0.89909827645246	0.0131728636825718	0.0564685	3	2	2	0.0421267	0.0435578	0.0477385413215857	0	937	750	no	-4.56912128313406
Hvul_g10082_1	7714	0.4848927	850	0.505	0.029	0.924391506991196	-0.00402898957510056	0.0511421	3	2	2	0.0380569	0.039208	0.0425377992159854	-0.00457118977517555	850	750	no	-4.71569814095244
Hvul_g10083_1	4677	0.2782286	563	0.409	0.019	1	0	0.0313413	2	2	2	0.024895	0.0253154	0.0237704509968777	-0.0242824057040845	563	750	no	-5.32800017437076
Hvul_g10084_1	1371	0.0692705	172	0.233	0.002	1	0	0.0102515	2	2	1	0.0075334	0.0076502	0.021057333196508	-0.00044719350073627	172	750	no	-7.05248315069916
Hvul_g10088_1	639	0.0274893	73	0.199	0.039	1	0	0.0039422	2	1	1	0.0032039	0.0032803	0.0301763364267186	0.000430820434181526	73	750	no	-8.28595516555327
Hvul_g10089_1	267	0.0114522	37	0.13	0.034	1	0	0.0015583	1	1	1	0.0016019	0.0015994	-0.00179325772498586	-0.000107247002142504	37	750	no	-9.28600019559653
Hvul_g10091_1	172	0.0073104	27	0.061	-0.016	1	0	0.0015797	1	1	1	0.001169	0.0011677	-0.00118779667244554	-6.04907735550972e-05	27	750	no	-9.74050935479252
Hvul_g10093_1	11257	0.8294505	1389	0.556	0.031	0.797017839708884	-0.0156914931416633	0.0803745	3	3	3	0.0623891	0.0632619	0.0199127347164137	-0.0457881021731901	1389	750	no	-4.00256219193009
Hvul_g10095_1	1373	0.0636188	177	0.247	0.016	1	0	0.0098822	2	1	1	0.0077066	0.0077342	0.00489709617571186	-0.0303573122766403	177	750	no	-7.01968977277218
Hvul_g10096_1	1182	0.0540081	136	0.244	0.021	1	0	0.0084043	2	1	1	0.0059315	0.0059832	0.0117129416441759	-0.00019377415981572	136	750	no	-7.39738729474595
Hvul_g10100_1	972	0.0431521	152	0.188	0	1	0	0.0080196	3	2	2	0.0067541	0.0071418	0.076028599941617	0.0496922207394856	152	750	no	-7.2100207448731
Hvul_g10102_1	10256	0.6574535	1322	0.52	0	0.795051626729008	-0.0384430489728309	0.0797241	3	3	3	0.0595315	0.0609259	0.0331762028722634	-0.0275892070244378	1322	750	no	-4.07020294373227
Hvul_g10106_1	4083	0.2397427	474	0.399	0.025	1	0	0.0263133	2	2	2	0.0209984	0.0215109	0.034129066928484	-0.00133157016915741	474	750	no	-5.57357678569312
Hvul_g10107_1	6841	0.4241544	792	0.512	0.066	0.977521529703693	-0.0207111654362188	0.0481735	3	2	2	0.0351561	0.0357401	0.023496442766947	-0.0239914971798654	792	750	no	-4.83008115406966
Hvul_g1011_1	66	0.0026913	10	0.022	-0.024	1	0	0.0007464	1	1	1	0.000433	0.0004328	-0.000342062554171561	0	10	750	no	-11.1733453545975
Hvul_g10118_1	1215	0.0552252	164	0.199	-0.018	1	0	0.0096482	2	1	1	0.0071438	0.0071797	0.00683970816421064	-0.0166129849680838	164	750	no	-7.12909259376722
Hvul_g10119_1	2989	0.143342	404	0.309	-0.024	1	0	0.0240074	2	2	2	0.0178378	0.0182131	0.0293697052286941	0	404	750	no	-5.80891849631068
Hvul_g1012_1	4013	0.2327578	596	0.302	-0.064	1	0	0.0339089	3	2	2	0.0264104	0.0270129	0.032049650869726	-0.00436998726860657	596	750	no	-5.24275003769621
Hvul_g10121_1	1149	0.0698786	170	0.169	-0.054	1	0	0.007996	2	2	2	0.0074902	0.0076942	0.0367777193647773	0.015273192667533	170	750	no	-7.06078004326031
Hvul_g10123_1	204	0.0090076	23	0.115	0.026	1	0	0.0015296	2	1	1	0.0010391	0.0011247	0.0827647076635127	0.0836882117861035	23	750	no	-9.91044978291099
Hvul_g10124_1	6277	0.3750274	818	0.433	0.005	1	0	0.0465204	3	3	2	0.0365415	0.0376324	0.0419746331298744	-0.00716461026738557	818	750	no	-4.77432033309053
Hvul_g10127_1	87	0.0035446	20	0.042	-0.011	1	0	0.000844	1	1	1	0.0008659	0.0008652	-0.000791337355401161	-8.92544078059948e-05	20	750	no	-10.1735119571776
Hvul_g1013_1	553	0.0247167	81	0.133	-0.015	1	0	0.0047682	1	1	1	0.0035069	0.0034948	-0.00446292379914076	-0.0316411840243665	81	750	no	-8.15558799224102
Hvul_g10131_1	28597	2.8485326	3460	0.703	0.0349999999999999	0.649561296186248	-0.0494268405897462	0.2204752	4	3	3	0.1655193	0.171641	0.0522674217428131	-0.0368591596516331	3460	750	no	-2.59492864588579
Hvul_g10133_1	940	0.0418642	123	0.169	-0.022	1	0	0.0080574	2	2	1	0.005412	0.0055561	0.0352695674974737	0.0208631803758668	123	750	no	-7.52962244534764
Hvul_g10136_1	274	0.0116503	29	0.127	0.02	1	0	0.001939	1	1	1	0.0012556	0.0012541	-0.00129935308138168	-5.4291108920344e-05	29	750	no	-9.63740735062942
Hvul_g1014_1	2284	0.1338966	221	0.337	0.045	1	0	0.0146927	2	2	2	0.0097415	0.0099934	0.0353600262347127	0.0120588176491829	221	750	no	-6.68164034849998
Hvul_g10140_1	191	0.0091388	52	-0.002	-0.088	1	0	0.0029293	1	1	1	0.0022514	0.0022464	-0.00271231585715098	-0.000133197576289578	52	750	no	-8.79496188546691
Hvul_g10141_1	462	0.0200872	55	0.156	0.028	1	0	0.0029135	1	1	1	0.0023813	0.0023757	-0.00289663929375553	-5.95079156917176e-05	55	750	no	-8.7140348995649
Hvul_g10144_1	4119	0.2191321	482	0.401	0.027	1	0	0.02901	3	2	2	0.0213448	0.0219292	0.0382426802165935	0.00411361328810942	482	750	no	-5.54997154512593
Hvul_g10145_1	4626	0.2603359	606	0.403	0.012	1	0	0.0321348	2	2	2	0.0268433	0.0273362	0.0258586790499497	-0.0105609590883828	606	750	no	-5.21929414860246
Hvul_g10146_1	23	0.0009395	1	0.038	0.013	1	0	0.0001403	1	0	0	4.33e-05	4.33e-05	0	0	1	750	no	-14.4952734494848
Hvul_g10148_1	391	0.0164676	55	0.116	-0.00199999999999999	1	0	0.0031057	2	1	1	0.0024246	0.0025054	0.040539829579413	0.0433769609574768	55	750	no	-8.68803752730692
Hvul_g10157_1	65	0.0026507	10	0.034	-0.007	1	0	0.0006978	1	1	1	0.000433	0.0004328	-0.000342062554171561	0	10	750	no	-11.1733453545975
Hvul_g10162_1	1303	0.0614786	225	0.176	-0.05	1	0	0.0130772	3	2	2	0.0101745	0.0110239	0.111358109407698	0.0893295504586538	225	750	no	-6.61889829113033
Hvul_g10165_1	23828	9.8793708	2073	0.284	-0.345	0.973319909388372	0.242573166989441	0.1708777	10	8	7	0.1330476	0.2621296	0.976150249719538	0.884152811849456	2073	750	yes	-2.90998560857328
Hvul_g10166_1	13479	3.6985164	1314	0.291	-0.262	1	0.222222222222222	0.0924526	6	6	6	0.0721306	0.1092757	0.596510643823617	0.519804084413081	1314	750	yes	-3.79324476522142
Hvul_g10168_1	3682	0.1917528	462	0.39	0.031	1	0	0.0253283	2	2	2	0.0202191	0.0202441	0.00174726207510569	-0.0308651387966882	462	750	no	-5.62813740887575
Hvul_g10170_1	11580	0.8813542	1621	0.51	-0.02	0.790509059534081	-0.0134421730012931	0.0953891	3	3	3	0.0742521	0.0771414	0.0547762869208249	-0.0156910731796828	1621	750	no	-3.75142436094222
Hvul_g10171_1	888	0.0433315	113	0.217	0.025	1	0	0.0063733	2	2	2	0.0050656	0.0053865	0.0821558409781323	0.0658902121402411	113	750	no	-7.62505112407436
Hvul_g10174_1	456	0.0207506	68	0.188	0.06	1	0	0.0032211	2	1	1	0.0029874	0.0030652	0.0326589614723225	0.00052936032630007	68	750	no	-8.38689386342433
Hvul_g10175_1	703	0.0300443	105	0.154	-0.016	1	0	0.0059028	1	1	1	0.004546	0.0045256	-0.00594995547019904	-0.0250908447691835	105	750	no	-7.78118660050633
Hvul_g10176_1	741	0.0320788	102	0.153	-0.014	1	0	0.00637	2	1	1	0.0044595	0.0045264	0.0196831404541506	0	102	750	no	-7.80890232069537
Hvul_g10179_1	810	0.0354571	107	0.159	-0.012	1	0	0.0077537	2	1	1	0.0046759	0.0047409	0.0183191917429067	-0.000269247462838174	107	750	no	-7.74054020830979
Hvul_g10182_1	10929	0.7427486	1293	0.525	0.00900000000000001	0.791022945424628	-0.0281404698734399	0.0837423	3	3	3	0.0590986	0.062536	0.0810156951331033	0.0202502852364022	1293	750	no	-4.08073223529375
Hvul_g10185_1	230	0.0104607	26	0.122	0.027	1	0	0.0011851	1	1	1	0.0011257	0.0011245	-0.00112730589889044	-6.39966568679519e-05	26	750	no	-9.79496188546691
Hvul_g10186_1	95	0.0041146	13	0.066	0.013	1	0	0.0009042	1	1	1	0.0005628	0.0005626	-0.000296446108090548	0	13	750	no	-10.795090050975
Hvul_g102_1	990	0.0438291	162	0.154	-0.042	1	0	0.0102498	2	1	1	0.0070572	0.0070943	0.00714953245885175	-0.0165520671998849	162	750	no	-7.14668838832845
Hvul_g10203_1	27	0.0011028	1	0.056	0.029	1	0	9.5e-05	1	0	0	4.33e-05	4.33e-05	0	0	1	750	no	-14.4952734494848
Hvul_g10204_1	11	0.0004496	0	0.033	0.016	1	0	0.000124	0	0	0	0	0	0	0	0	750	no	-Inf
Hvul_g10205_1	2412	0.1286394	283	0.353	0.05	1	0	0.0154298	3	1	1	0.0123393	0.0124473	0.0121690781189272	-0.0202148577694612	283	750	no	-6.34059563606318
Hvul_g10206_1	117	0.0049246	19	0.072	0.00599999999999999	1	0	0.0009467	1	1	1	0.0008226	0.000822	-0.000702082947595166	0	19	750	no	-10.2475213077112
Hvul_g10209_1	437	0.0249087	85	0.061	-0.07	1	0	0.0069036	4	3	3	0.004546	0.0068636	0.553435248714422	0.534294359415438	85	750	no	-7.78118660050633
Hvul_g1021_1	75138	20.1355348	7474	0.734	-0.025	0.637488688987066	-0.0128756927027546	0.5936703	8	6	6	0.4375027	0.5484082	0.325684617447271	0.0889664739156878	7474	750	no	-1.19263617448047
Hvul_g10210_1	1636	0.0789372	211	0.271	0.024	1	0	0.0108167	2	1	1	0.0091787	0.0091814	0.000406152414992989	-0.0382661257193897	211	750	no	-6.76749444870958
Hvul_g10212_1	692	0.0292931	72	0.195	0.034	1	0	0.0044136	1	1	1	0.0031173	0.0031077	-0.0039311330116543	-0.000111120122397844	72	750	no	-8.32548728218983
Hvul_g10217_1	20	0.0008171	7	0.007	-0.015	1	0	0.0003208	1	1	1	0.0003031	0.000303	-0.000202149570144166	0	7	750	no	-11.6879185274272
Hvul_g10221_1	407	0.0175912	44	0.164	0.04	1	0	0.0023903	1	1	1	0.001905	0.0019015	-0.0021822393955776	-2.19708899223047e-05	44	750	no	-9.03599328694349
Hvul_g10222_1	458	0.0205022	50	0.159	0.031	1	0	0.0030947	2	2	1	0.0022514	0.0024196	0.0883925649360488	0.0909716832169102	50	750	no	-8.79496188546691
Hvul_g10224_1	90	0.0036664	12	0.053	-0.001	1	0	0.0007377	1	1	1	0.0005195	0.0005193	-0.000310247982872544	0	12	750	no	-10.91058863042
Hvul_g10225_1	151	0.0062178	21	0.073	0.002	1	0	0.0011927	1	1	1	0.0009092	0.0009084	-0.000874740356260408	-8.34030008592474e-05	21	750	no	-10.1031146953937
Hvul_g10230_1	705	0.0349462	84	0.164	-0.00799999999999998	1	0	0.004318	2	2	1	0.0037234	0.0038829	0.0546154526172222	0.0293964798539705	84	750	no	-8.06916367330267
Hvul_g10236_1	2795	0.194856	312	0.297	-0.024	1	0	0.0174795	2	2	2	0.0136814	0.0138412	0.0162677319611794	-0.0172054579648523	312	750	no	-6.19164032287596
Hvul_g10239_1	421	0.0210064	51	0.167	0.036	1	0	0.0023268	1	1	1	0.0022081	0.0022033	-0.00264681672662932	-6.7698445767921e-05	51	750	no	-8.82297877457625
Hvul_g10244_1	104	0.0043161	12	0.078	0.012	1	0	0.0006848	1	1	1	0.0005195	0.0005193	-0.000310247982872544	0	12	750	no	-10.91058863042
Hvul_g10253_1	2869	0.1780454	318	0.324	0.015	1	0	0.0177812	3	2	2	0.0140711	0.0145665	0.0485272446058278	0.0170009100760429	318	750	no	-6.151121074952
Hvul_g10255_1	193	0.0083198	18	0.127	0.04	1	0	0.001107	1	1	1	0.0007793	0.0007787	-0.000727637337496425	-9.83962461328839e-05	18	750	no	-10.3255335632081
Hvul_g10256_1	6397	2.0270623	657	0.165	-0.267	1	0	0.0495639	10	10	7	0.0363684	0.0637968	0.803856872594635	0.751169161995158	657	750	yes	-4.78117073285227
Hvul_g10257_1	16284	41.2649223	519	0.013	-0.573	1	0.240333059988646	0.1733116	24	22	21	0.1368576	1.257291	3.19572006869636	3.10826893741093	519	750	yes	-2.86925254196846
Hvul_g1026_1	8554	0.5822588	920	0.469	-0.023	0.89514245679589	0.00082609066943462	0.0586453	3	2	2	0.0415205	0.0432621	0.0587110116382251	0.0112043954826981	920	750	no	-4.59003237268835
Hvul_g10262_1	13394	1.0892181	1559	0.563	0.0099999999999999	0.777305282005372	0	0.1001018	3	3	2	0.0709616	0.0730297	0.0412096934444597	-0.0257693449261952	1559	750	no	-3.81681765073831
Hvul_g10263_1	307	0.0597435	52	-0.018	-0.128	1	0	0.0060609	7	7	6	0.004546	0.0150036	1.63683193569433	1.61769104639534	52	750	yes	-7.78118660050633
Hvul_g1027_1	1585	0.0790892	201	0.255	0.003	1	0	0.0114093	2	2	2	0.0088756	0.0091436	0.0410466065240748	0.0131362855976765	201	750	no	-6.81593963414157
Hvul_g10271_1	344	0.0218817	59	0.069	-0.039	1	0	0.0035565	3	2	2	0.0027709	0.0032829	0.215279757127859	0.21859321232983	59	750	no	-8.49542963884
Hvul_g10273_1	16570	1.5127785	1835	0.616	0.028	0.75524728588661	-0.00159953912550792	0.1140736	3	3	2	0.0843833	0.0873111	0.0489732733138284	-0.0313591250189828	1835	750	no	-3.56689868125822
Hvul_g10276_1	3010	0.1678687	307	0.397	0.069	1	0	0.0179481	2	2	2	0.0135515	0.013888	0.0343578819433311	-0.000227056793635438	307	750	no	-6.20540363909674
Hvul_g1028_1	2057	0.0969047	303	0.25	-0.024	1	0	0.0187106	2	2	2	0.0134217	0.0138483	0.0438215411839645	0.009236602446998	303	750	no	-6.21928877410546
Hvul_g10287_1	9513	12.5856358	379	0.262	-0.245	1	0.139304013663535	0.031265	4	4	4	0.0247651	0.0453687	0.862662813771901	0.814609957070939	379	750	yes	-5.33554774327392
Hvul_g10288_1	39	0.0015921	10	0.03	-0.006	1	0	0.0007052	1	1	1	0.000433	0.0004328	-0.000342062554171561	0	10	750	no	-11.1733453545975
Hvul_g10289_1	65906	13.2525544	6611	0.799	0.042	0.633988712907337	-0.0220150026763438	0.4510133	5	5	5	0.3481837	0.3703631	0.0889899269749788	-0.149400206314734	6611	750	no	-1.52207942917463
Hvul_g1029_1	1578	0.0735245	202	0.262	0.01	1	0	0.0130807	2	2	1	0.0088323	0.0089279	0.0148452174362704	-0.0130651034901279	202	750	no	-6.82299510879128
Hvul_g10292_1	96	0.0039098	15	0.053	-0.001	1	0	0.0006475	1	1	1	0.0006494	0.000649	-0.000544502082177309	-0.000118751250010263	15	750	no	-10.5886049949254
Hvul_g10295_1	1404	0.068177	237	0.174	-0.058	1	0	0.0138244	2	2	2	0.0106507	0.0113171	0.0843989529684642	0.0542740251584608	237	750	no	-6.55290793741363
Hvul_g10296_1	4861	2.7847603	438	-0.06	-0.451	1	0	0.1651215	22	18	17	0.089622	0.7012679	2.96229039208026	2.88477673564697	438	750	yes	-3.48000326781581
Hvul_g10298_1	142	0.0078986	16	0.065	-0.002	1	0	0.0012471	2	1	1	0.000736	0.0008221	0.104457176969953	0.104980306227334	16	750	no	-10.4080066132672
Hvul_g10299_1	7001	14.622848	453	0	-0.466	1	0.0129740518962076	0.1615522	20	19	17	0.0899684	0.6879566	2.92911848178509	2.85160482535179	453	750	yes	-3.47443782353904
Hvul_g103_1	506	0.0334273	90	0.1	-0.042	1	0	0.0075795	2	2	2	0.0042863	0.0050474	0.216662358945367	0.196113499253444	90	750	no	-7.86605145626086
Hvul_g10300_1	866	0.0676018	102	0.138	-0.04	1	0	0.0063823	2	1	1	0.0044595	0.0045264	0.0196831404541506	0	102	750	no	-7.80890232069537
Hvul_g10301_1	10238	1.2878286	1034	0.456	-0.059	0.974726775956284	0.139783675640706	0.0625739	3	3	3	0.0479716	0.0526865	0.134156624076286	0.0832875962872077	1034	750	yes	-4.38167563112817
Hvul_g10303_1	52	0.0021217	10	0.015	-0.027	1	0	0.000685	1	1	1	0.000433	0.0004328	-0.000342062554171561	0	10	750	no	-11.1733453545975
Hvul_g10305_1	4074	0.2072776	503	0.378	0.00600000000000001	1	0	0.0292701	2	2	2	0.0224272	0.0232241	0.0494828144395201	0.00905987596701668	503	750	no	-5.47860667627294
Hvul_g10307_1	440	0.0187302	71	0.113	-0.02	1	0	0.0033849	1	1	1	0.003074	0.0030647	-0.00385550587248924	-0.0355092190261497	71	750	no	-8.3456671196334
Hvul_g10309_1	6114	0.346961	725	0.465	0.037	1	0	0.0431779	3	2	2	0.0323419	0.0332889	0.0411221209830361	-0.00264331371441297	725	750	no	-4.95045175400399
Hvul_g1031_1	6049	0.3980435	712	0.411	-0.018	1	0	0.0424229	3	2	2	0.0316491	0.0323807	0.0325521454107502	-0.0138878674584337	712	750	no	-4.98169171520794
Hvul_g10310_1	964	0.0494748	134	0.159	-0.032	1	0	0.0073996	3	2	2	0.0060614	0.0066311	0.121711669676938	0.110189899704881	134	750	no	-7.36613323357342
Hvul_g10316_1	62202	12.6895703	6131	0.76	0.028	0.648781585546197	-0.00722213003748351	0.4178629	5	5	5	0.3239382	0.3563515	0.137416249025236	-0.150112064764743	6131	750	no	-1.62620948874565
Hvul_g10317_1	5097	0.3289363	556	0.404	-0.00799999999999995	1	0	0.032235	2	2	2	0.0245919	0.0250274	0.0249128628644295	-0.0239443573129234	556	750	no	-5.34567298616713
Hvul_g10320_1	1560	0.0772171	180	0.276	0.024	1	0	0.0097259	2	2	2	0.0079231	0.0081205	0.0337745001276325	0.000290343343440296	180	750	no	-6.97971927360169
Hvul_g10321_1	2016	0.0987786	313	0.206	-0.063	1	0	0.0186265	3	2	2	0.0142443	0.0155141	0.119882858532542	0.0971657549601085	313	750	no	-6.13347146396009
Hvul_g10324_1	32075	4.7113229	3208	0.723	0.031	0.71921458625526	0.0356463607587828	0.2061831	3	3	3	0.1556479	0.1672777	0.103695076606299	-0.0153018191520266	3208	750	no	-2.68364198277686
Hvul_g10327_1	1360	0.065927	187	0.243	0.00999999999999998	1	0	0.0094775	2	1	1	0.0081396	0.0081603	0.00348852674320467	-0.0147119707503679	187	750	no	-6.9408263860177
Hvul_g10328_1	233	0.0096815	32	0.124	0.029	1	0	0.0014332	1	1	1	0.0013855	0.0013836	-0.00152693622502104	-4.46534236694406e-05	32	750	no	-9.49537757384276
Hvul_g10329_1	5733	0.3212648	716	0.432	0.00600000000000001	1	0	0.0415528	3	2	2	0.0314327	0.0313985	-0.0015502992266004	-0.0423970929789929	716	750	no	-4.99158998797507
Hvul_g1033_1	84	0.0035046	11	0.057	0.005	1	0	0.0005502	1	1	1	0.0004763	0.000476	-0.000488069157168888	-0.000146006602997327	11	750	no	-11.0358418308475
Hvul_g10330_1	123	0.0050857	13	0.075	0.00699999999999999	1	0	0.0009368	1	1	1	0.0005628	0.0005626	-0.000296446108090548	0	13	750	no	-10.795090050975
Hvul_g10331_1	5975	0.3741804	726	0.446	0.019	1	0	0.0436421	2	2	2	0.0320388	0.032226	0.00829895928714354	-0.0352914432044743	726	750	no	-4.96403607656212
Hvul_g10332_1	7967	0.7397397	885	0.38	-0.095	1	0.0658841347974252	0.0530181	3	3	2	0.0405247	0.0434737	0.100359362666007	0.0516680711187644	885	750	no	-4.62505468410876
Hvul_g10336_1	8193	0.5322194	984	0.498	0.031	0.897842252834329	-0.0268681718760958	0.0549515	2	2	2	0.0436853	0.0439436	0.00842619648035409	-0.042012759242746	984	750	no	-4.51670829185337
Hvul_g10337_1	1960	0.0992326	225	0.293	0.034	1	0	0.0137764	1	1	1	0.0097415	0.009647	-0.013492066715991	-0.0367932753015208	225	750	no	-6.68164034849998
Hvul_g10338_1	700	0.062312	79	0.077	-0.088	1	0	0.0052213	3	1	1	0.0035069	0.0037546	0.0884519043890825	0.0612736441638568	79	750	no	-8.15558799224102
Hvul_g1034_1	1889	0.0900807	285	0.251	-0.018	1	0	0.0172998	2	2	2	0.0124692	0.012574	0.0116913558198977	-0.0195547603851668	285	750	no	-6.32548728218983
Hvul_g10344_1	750	0.0434641	95	0.13	-0.035	1	0	0.0053216	2	2	2	0.0042863	0.0046145	0.0974428861301675	0.0768940264382443	95	750	no	-7.86605145626086
Hvul_g10345_1	301	0.013546	43	0.112	0.004	1	0	0.0022398	2	1	1	0.001905	0.0019881	0.0508660892589026	0.0530263577645579	43	750	no	-9.03599328694349
